cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
5242,282,14515,182.92,9.024,10.156,227.811,573.016,215.816,1.0,371.763,184.015,202.605,50.691,1.0,77.536,159.378,110.298,273.361,114.247,17.808,27.973,1.0,95.95,151.705,515.207,123.163,291.198,1.0,814.327,263.415,7.006,84.166,1.0,1.0,35.629,1.0,126.874,187.813,15.127,789.192,1.0,129.969,60.94,823.706,72.30199,19.41824,-18.721321,-20.370296
5243,9308,9819,73.48,6.349,11.173,74.198,199.786,105.28,97.99,111.199,160.759,247.741,24.81,5.42,159.108,79.635,224.702,207.583,383.209,26.211,145.855,1.0,166.658,338.143,89.243,159.698,43.374,101.827,227.036,196.545,152.151,53.104,146.198,51.692,62.913,105.677,83.917,133.867,395.555,24.885,18.946,76.744,245.755,567.58,5.47896,26.892326,-5.1659555,-18.626095
5244,17240,14390,111.71,1.0,2.017,26.774,336.705,156.377,184.069,24.688,112.225,350.048,4.106,3.21,1.0,35.334,172.607,171.611,151.659,39.868,1.999,1.0,73.728,262.014,279.892,368.632,113.997,69.377,252.264,355.615,223.222,6.01,48.036,141.948,389.267,2.016,6.994,62.938,68.609,198.308,15.955,3.047,182.818,344.718,15.307037,80.15141,15.299305,-23.433996
5245,9175,1793,76.18,9.024,89.506,70.074,150.089,280.47,277.422,45.286,30.323,155.464,48.621,17.576,70.487,53.054,210.402,86.306,299.284,35.666,125.875,302.444,85.849,33.627,134.999,205.367,12.557,244.376,118.055,390.063,474.474,76.15,186.076,392.934,98.591,22.342,120.88,61.939,13.109,8.269,321.039,114.616,161.839,448.942,-24.995916,-41.311123,11.214431,13.521129
5246,18116,8842,168.71,18.386,46.779,104.096,208.914,56.268,176.795,162.694,269.962,299.898,91.065,26.417,356.491,60.807,351.365,205.528,223.449,48.271,292.708,48.334,262.619,28.966,174.218,367.49,36.954,96.032,116.036,360.681,341.341,157.313,113.477,355.843,156.307,167.669,248.752,297.703,93.836,33.192,282.156,217.996,334.666,251.582,-57.983444,-24.005701,-4.263203,16.591578
5247,11812,5635,93.09,7.687,20.329,81.415,273.823,9.342,4.637,93.691,176.937,397.19,34.127,6.525,220.538,64.13,565.874,209.639,448.932,31.464,245.755,45.843,214.133,202.975,261.372,521.622,13.841,6.795,148.327,537.988,399.399,171.341,15.315,337.297,586.548,272.346,99.901,152.848,48.427,92.385,255.237,89.027,359.641,733.896,-40.79384,-12.224915,-4.1992693,4.3176694
5248,5745,9362,79.31,3.675,15.242,84.508,182.544,8.3,26.46,115.319,101.102,192.575,28.951,8.736,113.79,46.409,297.227,160.306,254.795,40.918,148.852,155.459,157.567,55.378,211.258,345.798,25.397,55.47,221.991,277.599,300.3,91.181,104.274,123.402,344.144,135.149,48.952,123.877,27.236,47.731,78.766,46.037,222.778,336.957,-12.274229,-1.4511194,-0.12283353,-1.5609381
5249,8779,12075,40.79,7.687,17.277,126.777,167.331,23.942,57.982,151.365,132.447,179.536,100.382,40.783,192.341,34.226,183.844,214.778,251.761,160.672,164.836,13.456,141.405,137.722,63.097,265.878,49.794,49.675,161.445,172.228,222.221,95.189,124.725,81.365,60.814,97.546,150.85,119.881,32.282,30.077,237.29,150.441,128.872,335.848,-7.74839,31.673225,1.1699293,-12.445461
5250,5379,691,211.35,2.337,3.035,53.579,149.075,19.77,67.681,89.571,21.223,81.241,31.022,39.678,7.042,36.441,228.788,41.083,228.505,187.984,45.955,120.581,79.789,35.18,268.998,372.057,58.783,60.106,123.1,212.756,303.303,38.074,100.184,294.024,368.279,129.051,14.986,7.993,6.045,4.115,198.407,39.895,109.891,231.624,-21.13477,-5.737484,10.088742,0.39905226
5251,16803,10907,66.94,13.036,12.19,91.724,147.047,20.813,59.194,71.033,156.715,162.485,53.797,212.072,253.771,47.517,205.294,168.528,178.96,16.757,183.817,53.317,131.304,140.829,127.373,404.025,12.557,6.795,105.945,261.388,254.254,107.213,17.36,297.733,39.827,155.474,153.847,164.836,27.236,12.423,159.524,202.642,183.817,222.754,-61.606895,-7.73032,-7.3441997,13.214844
5252,4511,5556,156.63,2.337,14.225,49.455,187.615,38.541,65.256,70.003,87.957,201.602,11.352,4.315,118.826,63.022,335.021,145.917,480.277,159.621,178.822,212.758,205.042,119.078,165.503,367.49,13.841,123.847,157.409,346.496,394.394,43.084,170.738,218.604,388.217,94.497,51.949,64.936,49.436,24.885,120.641,27.613,220.78,521.012,-17.342678,-12.809298,-0.3707572,3.4991553
5253,3926,12769,87.27,7.687,9.138,103.065,200.8,27.07,1.0,140.036,142.559,120.358,64.149,7.631,194.355,30.904,174.65,173.667,138.514,90.29,141.859,1.0,135.345,36.734,71.812,157.415,57.499,114.575,237.127,167.162,196.195,87.173,76.666,33.146,105.937,80.27,115.885,110.89,18.155,80.962,15.955,117.686,215.785,519.903,6.87397,27.754835,-3.9353983,-15.518662
5255,4322,9922,144.83,7.687,44.744,56.672,178.487,7.257,1.0,110.169,93.013,165.494,34.127,37.468,122.854,41.979,183.844,170.583,265.917,20.959,161.839,113.107,128.274,178.117,124.105,166.549,12.557,21.861,144.291,196.545,208.207,122.243,53.148,78.892,94.394,129.051,97.903,117.883,47.418,17.615,33.901,89.027,242.758,483.314,-0.92910385,25.081184,-1.4381509,-12.506927
5258,17833,3544,83.57,15.711,13.208,138.118,222.098,141.778,210.742,141.066,158.737,248.744,85.889,16.471,255.785,44.194,367.709,212.722,426.687,27.262,260.74,103.142,259.588,423.594,320.201,324.105,52.362,87.92,142.273,344.47,212.211,102.203,90.982,493.082,131.122,3.033,272.728,202.798,102.918,21.769,6.982,290.669,237.763,421.223,-2.6098557,-71.28645,-0.5553132,24.042042
5259,10247,6402,62.11,7.687,19.312,55.641,177.473,5.171,5.85,100.9,170.87,276.828,20.669,3.21,147.023,46.409,304.377,224.028,284.117,28.312,200.8,93.177,172.719,198.314,75.081,353.79,7.42,85.602,143.282,325.219,508.508,158.315,11.225,238.386,90.196,284.541,51.949,109.891,31.273,14.5,141.578,66.508,199.801,376.872,-49.56905,-4.0028954,-8.211489,8.675846
5260,20073,14365,80.45,1.0,1.0,5.124,219.056,1.0,15.549,1.0,53.579,184.551,1.0,1.0,3.014,1.0,46.966,84.25,75.824,7.303,1.0,1.0,46.455,293.087,2.089,453.119,3.568,1.0,4.027,172.228,96.095,1.0,3.045,2.236,32.481,19.293,3.997,2.998,13.109,3.077,177.47,19.424,96.904,277.083,6.3758774,83.24455,12.6040325,-27.499664
5261,13227,1595,164.87,11.699,2.017,77.291,122.706,184.532,157.397,39.106,44.479,279.837,55.867,30.837,82.572,28.688,174.65,73.972,248.728,16.757,94.906,145.494,95.95,66.253,71.812,301.271,110.145,149.343,162.455,412.353,292.292,96.191,116.545,543.774,181.492,1.0,130.87,59.941,19.164,6.192,1.0,166.818,422.578,440.072,-18.870523,-54.594246,11.479525,18.167665
5262,5469,15162,270.9,9.024,99.679,44.3,172.402,1.0,1.0,10.269,178.96,181.542,52.762,6.525,10.064,6.538,95.997,220.944,95.035,13.606,9.991,15.948,60.597,131.507,51.113,102.613,16.409,19.543,77.691,144.872,222.221,100.199,10.203,4.709,78.653,77.221,125.875,153.847,38.336,41.5,27.919,118.71,125.875,366.893,42.395462,5.9568977,4.1097007,-27.104685
5265,20276,9415,77.32,14.373,15.242,412.353,256.582,33.327,91.928,403.69,228.505,776.328,357.12,102.668,329.3,212.54,186.908,216.833,572.29,331.899,255.745,5.983,239.386,653.535,313.664,352.648,723.927,18.384,192.727,764.941,63.062,293.586,80.756,114.748,46.123,3.033,223.777,150.85,54.482,22.808,6.982,186.265,127.873,237.168,-63.808655,55.966873,-22.938965,-9.364179
5266,11188,2274,131.19,9.024,8.121,119.56,149.075,107.365,97.99,49.405,94.024,263.789,55.867,14.261,181.263,78.528,352.387,121.25,271.984,19.909,248.752,260.092,228.275,120.631,264.64,158.557,12.557,76.331,120.073,338.39,148.147,68.134,94.049,411.48,606.486,1.0,150.85,136.864,19.164,14.5,1.0,164.77,431.569,300.367,-10.267994,-52.386253,7.751805,19.004028
5269,11055,9085,241.19,130.723,16.26,217.502,465.51,138.649,150.123,253.325,176.937,441.322,94.171,51.834,232.623,123.937,174.65,319.611,322.54,159.621,178.822,1.0,174.739,101.988,138.267,99.187,259.096,17.225,779.009,355.615,67.066,86.171,31.676,97.438,137.418,2.016,52.948,139.861,54.482,680.154,1.0,66.508,147.853,545.405,66.02594,23.072834,-17.757368,-19.702229
5270,276,10498,126.64,7.687,18.294,46.362,156.175,8.3,1.0,40.136,109.191,153.458,35.163,23.102,112.783,10.968,231.853,149.0,100.091,20.959,61.939,200.302,134.335,24.305,143.714,167.69,35.67,7.954,82.736,167.162,289.289,78.154,9.18,1.0,169.949,70.107,92.908,50.95,18.155,32.154,15.955,104.38,83.917,256.017,-14.114532,17.304768,3.4267397,-5.84417
5273,11113,9166,77.6,3.675,11.173,54.61,199.786,106.323,74.955,67.943,187.049,202.605,23.775,4.315,194.355,63.022,189.972,206.556,348.83,23.06,175.825,3.491,177.769,310.177,253.746,298.987,21.545,12.589,193.736,210.729,221.22,42.082,118.59,129.584,129.023,65.025,56.944,127.873,142.273,25.923,12.964,67.532,339.661,489.967,5.70673,25.060959,-5.479933,-18.10406
5274,19758,7689,62.68,13.036,35.589,88.632,191.672,21.856,411.996,95.751,158.737,549.648,55.867,5.42,248.736,37.549,295.184,147.972,239.628,14.656,191.809,13.456,181.81,143.936,85.975,316.113,16.409,62.423,95.855,479.223,471.471,141.281,63.374,404.062,101.739,316.046,200.8,165.835,226.027,20.731,330.012,189.336,218.782,589.756,-57.478714,-21.539207,-4.343311,15.612959
5276,4605,12427,74.19,10.361,10.156,68.012,129.805,36.455,1.0,83.392,177.948,114.34,47.585,2.105,222.552,34.226,165.457,171.611,123.347,16.757,182.818,10.965,103.021,18.09,66.365,161.982,21.545,62.423,143.282,117.516,106.105,102.203,47.013,34.382,48.222,182.914,144.856,155.845,16.136,38.385,3.991,148.393,129.871,227.189,-1.5054283,39.745953,1.5861303,-16.83491
5278,14749,6583,209.5,10.361,21.346,74.198,213.985,10.385,22.823,93.691,188.06,234.702,52.762,5.42,207.447,68.56,383.031,221.972,175.926,29.363,206.794,118.09,191.911,36.734,99.048,426.859,13.841,16.066,172.545,378.918,445.445,200.399,27.585,365.734,649.511,249.988,144.856,160.84,31.273,109.0,288.138,119.734,273.727,334.739,-14.508776,-12.094721,-4.5310698,3.6289349
5279,4946,2654,137.01,3.675,6.087,54.61,123.72,83.381,121.025,126.647,38.412,136.407,15.493,5.42,30.205,25.366,360.558,27.722,407.476,17.808,75.925,145.494,123.223,134.614,240.673,340.089,364.389,142.39,179.609,318.127,228.227,30.058,93.027,166.676,179.393,14.212,43.957,38.962,26.227,10.346,60.82,60.367,203.797,448.942,-19.739902,-36.962494,9.054591,7.6124554
5281,2321,6016,281.13,3.675,28.467,37.084,139.947,33.327,16.761,48.375,75.824,143.428,18.599,3.21,79.55,35.334,295.184,100.694,274.006,27.262,145.855,289.988,165.648,84.897,102.316,361.782,15.125,63.582,168.509,304.955,462.462,80.158,84.846,169.149,514.142,189.011,45.955,60.94,25.218,38.385,309.075,37.848,231.769,358.023,-15.658279,-7.196476,-0.19722372,0.28056943
5282,6009,9534,303.59,3.675,44.744,52.548,170.374,5.171,1.0,75.153,114.247,158.473,22.74,8.736,125.875,26.473,365.666,189.083,220.416,22.009,167.833,93.177,145.446,100.434,206.901,164.265,6.136,16.066,177.591,273.547,289.289,112.223,50.081,49.219,420.748,172.751,63.937,105.895,32.282,33.192,36.892,73.673,217.783,456.704,-7.548382,2.657919,-1.7287644,-3.0890477
5283,20498,10480,37.66,10.361,14.225,83.477,171.388,17.685,136.786,62.794,167.837,287.861,42.409,6.525,282.976,43.086,193.037,198.333,290.184,24.11,140.86,3.491,156.557,613.14,59.829,538.747,21.545,29.973,106.955,441.735,444.444,93.185,79.734,180.276,81.801,115.839,148.852,87.913,46.409,20.731,192.425,185.242,318.682,407.918,-61.977467,-8.414558,-12.702033,13.037789
5285,6855,13609,101.48,6.349,13.208,39.146,203.843,18.728,1.0,78.242,235.583,150.449,25.846,2.105,10.064,18.721,247.175,302.139,79.868,10.454,28.972,1.0,57.566,42.949,127.373,176.824,90.884,84.443,129.155,113.463,86.085,65.128,47.013,47.983,436.488,85.351,81.919,122.878,16.136,10.346,18.946,74.697,123.877,283.736,45.05365,8.16214,5.9214373,-25.741854
5286,9819,9843,66.37,13.036,10.156,86.57,300.193,428.547,50.708,62.794,202.216,194.581,24.81,1.0,170.185,151.625,184.865,254.861,293.218,25.161,137.863,1.0,136.355,321.053,287.518,142.573,22.829,280.303,463.164,258.349,146.145,49.096,199.368,9.655,280.132,39.619,85.915,135.865,149.336,208.692,21.937,95.168,423.577,649.629,19.22361,29.392363,-4.72546,-21.186758
5287,15310,533,75.04,11.699,2.017,93.786,212.971,75.039,287.121,39.106,46.501,267.801,67.255,10.946,47.325,2.108,261.475,50.333,468.144,13.606,140.86,135.529,110.092,742.093,178.576,225.918,13.841,41.563,188.691,377.905,283.283,105.209,40.878,454.754,105.937,1.0,170.83,82.918,231.073,6.192,1.0,145.323,568.432,509.925,-17.95158,-64.63603,12.384768,22.368528
5288,7828,14316,163.73,7.687,18.294,29.867,189.644,1.0,1.0,21.598,248.728,165.494,43.445,1.0,4.021,20.936,99.061,318.583,80.88,12.555,25.975,5.983,51.506,19.644,57.65,212.217,20.261,16.066,84.755,146.899,262.262,124.247,33.721,46.746,87.048,146.328,112.888,156.844,20.173,4.115,78.766,95.168,129.871,307.02,44.37686,4.8863983,4.9499755,-27.327328
5289,19726,8163,135.31,13.036,16.26,108.22,192.686,39.584,233.777,106.049,218.394,324.973,72.431,9.841,279.955,32.011,246.153,225.056,264.906,48.271,197.803,35.878,196.962,164.134,155.698,227.059,24.113,77.49,140.255,404.247,340.34,137.273,112.454,526.464,143.714,173.767,194.806,158.842,27.236,19.692,168.497,189.336,273.727,391.286,-58.548904,-27.026428,-3.9611049,18.419012
5290,1825,374,118.11,13.036,6.087,78.322,110.535,1.0,1.0,10.269,9.089,82.244,80.713,1.0,2.007,36.441,196.101,17.444,259.85,22.009,32.968,103.142,70.698,67.807,210.169,393.75,7.42,3.318,191.718,274.56,423.423,181.361,2.023,44.274,272.787,144.295,124.876,40.96,19.164,44.615,324.03,76.744,372.628,260.452,-20.508144,1.0401993,6.7960835,-1.2498266
5291,12500,7940,256.83,3.675,14.225,90.693,176.459,6.214,49.495,115.319,186.037,210.63,68.29,20.892,182.27,46.409,244.11,220.944,262.884,90.29,169.831,38.369,162.618,84.897,67.455,384.616,48.51,6.795,89.8,319.14,444.444,98.195,40.878,263.114,53.468,176.816,51.949,124.876,46.409,18.654,123.632,65.485,195.805,385.743,-52.545883,-3.4186287,-7.99734,9.082322
5292,5186,12790,95.37,15.711,17.277,127.808,464.495,151.163,19.186,313.059,144.581,183.548,49.656,7.631,338.364,260.164,163.414,226.083,280.073,56.675,182.818,1.0,88.88,361.448,263.551,145.998,228.279,77.49,856.709,184.386,19.018,58.114,5.09,9.655,55.567,2.016,148.852,162.838,27.236,858.769,1.0,146.346,159.841,578.668,70.55437,21.904106,-18.460728,-20.654507
5294,11383,8187,63.11,2.337,11.173,11.31,153.132,19.77,1.0,17.478,117.28,242.726,20.669,1.0,111.776,19.828,193.037,132.556,333.663,23.06,49.951,3.491,144.436,356.787,48.935,351.506,6.136,1.0,79.709,267.468,297.297,20.038,48.036,14.6,88.098,193.076,32.968,87.913,199.791,14.5,117.65,12.259,458.542,646.303,-10.7108,21.583153,8.136311,-11.357609
5297,17018,3065,73.91,15.711,11.173,115.437,162.26,181.404,239.839,79.272,146.603,261.783,81.748,23.102,229.602,34.226,358.515,119.194,173.904,26.211,209.791,135.529,267.669,210.743,376.851,181.391,21.545,152.82,85.764,375.878,247.246,101.201,124.725,434.972,179.393,9.13,240.76,165.835,36.318,14.5,1.0,235.397,164.836,197.252,-9.880959,-70.26566,1.5400146,21.186396
5298,2490,6587,415.59,6.349,21.346,65.95,160.231,12.471,8.274,91.631,99.08,160.479,34.127,5.42,113.79,41.979,323.785,127.417,211.316,34.615,183.817,240.162,167.668,28.966,150.251,360.64,6.136,58.947,284.555,282.665,515.515,128.255,142.107,182.749,326.305,229.662,83.917,91.909,28.245,84.077,267.201,61.39,180.82,311.455,-19.346973,-4.864397,1.881192,0.4969207
5300,12077,8075,47.19,2.337,36.606,32.96,159.217,2.043,1.0,51.465,135.481,420.259,17.564,10.946,121.847,60.807,232.874,171.611,172.893,29.363,87.913,15.948,165.648,89.558,616.523,252.177,8.704,3.318,89.8,240.112,196.195,53.104,83.824,104.856,85.999,211.369,37.963,100.9,38.336,26.962,96.713,35.801,88.912,154.01,-17.05867,36.636543,9.065588,-15.896172
5301,1220,3830,304.58,10.361,48.814,85.539,125.748,41.669,28.885,97.81,136.492,166.497,49.656,6.525,159.108,72.99,278.84,115.083,283.106,32.514,240.76,292.479,180.8,58.485,160.056,425.718,26.681,75.172,144.291,244.164,398.398,163.325,97.117,259.405,157.356,211.369,146.854,144.856,37.327,43.577,578.266,124.851,270.73,298.15,-40.968506,-18.066055,-0.56149065,10.152049
5302,18116,792,101.91,13.036,2.017,93.786,149.075,184.532,504.137,64.854,26.278,213.639,71.396,20.892,54.374,27.581,225.724,52.389,211.316,13.606,61.939,172.898,110.092,216.958,230.868,158.557,20.261,68.218,63.564,313.061,184.183,115.229,249.472,603.12,60.814,1.0,223.777,79.921,23.2,6.192,1.0,206.737,157.843,234.95,-24.604763,-61.10543,14.130528,17.173128
5303,1787,7028,126.64,7.687,13.208,74.198,131.834,11.428,4.637,71.033,87.957,145.434,47.585,10.946,130.91,47.517,265.561,125.361,220.416,37.767,196.804,349.778,173.729,24.305,92.511,280.72,16.409,46.198,112.0,264.428,407.407,127.253,56.216,177.803,131.122,224.581,115.885,114.886,20.173,18.654,273.183,88.003,176.824,341.392,-25.510635,-0.8942261,4.9514537,1.0605589
5304,7210,10342,199.26,7.687,14.225,61.827,131.834,28.113,9.487,97.81,145.592,148.443,31.022,9.841,165.15,32.011,181.801,196.278,156.715,22.009,154.846,48.334,133.325,24.305,120.836,240.76,25.397,177.158,132.182,160.07,165.164,99.197,39.856,96.202,147.912,271.33,73.927,126.874,25.218,15.538,33.901,86.98,223.777,320.325,-5.994461,34.59162,2.7114282,-14.718817
5305,14963,15087,85.7,1.0,13.208,17.495,279.909,58.354,50.708,1.0,137.503,292.877,9.282,3.21,5.028,8.753,166.479,220.944,204.238,14.656,5.995,5.983,63.627,70.914,241.762,488.512,16.409,67.059,43.382,351.562,374.374,10.018,15.315,124.639,314.762,21.326,7.993,100.9,24.209,8.269,392.823,21.471,98.902,471.118,3.8912888,79.57455,10.838006,-24.607664
5306,11179,15182,60.4,9.024,5.069,62.858,275.852,4.128,26.46,19.538,205.249,259.777,61.044,2.105,24.162,72.99,173.629,242.528,261.872,16.757,31.969,25.913,65.647,181.224,163.324,552.448,13.841,20.702,60.536,294.824,228.227,127.253,33.721,249.514,339.946,180.881,151.849,208.792,51.455,8.269,156.533,111.545,334.666,371.329,5.574669,74.56176,9.30944,-24.568386
5307,19294,1292,100.63,11.699,4.052,103.065,196.743,178.276,186.494,66.913,71.779,226.678,79.678,9.841,120.84,49.732,269.647,97.611,327.596,18.858,123.877,289.988,170.699,308.624,373.582,215.642,29.249,71.695,104.936,483.276,237.236,114.227,109.387,392.934,281.182,5.065,197.803,114.886,31.273,9.308,1.0,203.666,438.562,495.511,-14.239918,-60.539738,10.206015,20.671944
5308,14792,11760,74.62,7.687,111.887,90.693,188.629,8.3,283.484,50.435,170.87,300.901,36.198,46.309,236.651,16.506,231.853,170.583,674.415,15.707,166.834,3.491,156.557,585.174,120.836,212.217,9.988,1.0,40.355,269.494,340.34,47.092,1.0,170.385,102.789,25.391,119.881,143.857,214.927,18.654,39.883,162.723,356.644,392.395,-61.109238,-6.0316906,-14.012021,12.974865
5309,4954,13222,92.24,9.024,10.156,68.012,123.72,156.377,1.0,68.973,159.748,135.404,47.585,7.631,231.616,54.162,140.942,203.472,120.314,13.606,171.829,1.0,69.688,32.073,35.862,77.495,35.67,41.563,349.136,127.648,208.207,95.189,89.959,24.491,105.937,122.953,140.86,144.856,13.109,25.923,3.991,125.875,185.815,384.634,6.919613,35.567642,-0.8278367,-18.017544
5311,13483,12189,36.95,7.687,14.225,50.486,192.686,5.171,100.415,82.362,167.837,209.627,35.163,65.095,226.581,47.517,199.166,202.444,206.26,16.757,156.844,10.965,126.254,153.258,48.935,308.121,7.42,3.318,45.4,130.688,126.125,79.156,54.171,62.819,58.715,77.221,115.885,134.866,53.473,13.462,42.874,86.98,186.814,262.669,-8.635368,35.61876,3.1336665,-13.950929
5312,3455,10548,150.66,10.361,17.277,81.415,167.331,7.257,1.0,82.362,106.158,144.431,64.149,3.21,151.051,40.871,249.218,155.167,237.605,37.767,160.84,197.81,137.365,143.936,97.959,191.666,36.954,48.516,182.636,186.413,211.21,151.301,29.631,62.819,117.48,176.816,148.852,148.852,24.209,18.654,69.793,112.569,292.708,322.543,-6.6196365,21.952984,1.6388463,-7.010913
5313,9728,215,90.96,10.361,2.017,85.539,181.53,96.937,249.538,9.239,19.2,243.729,48.621,8.736,8.049,27.581,176.693,26.694,183.004,23.06,52.948,309.918,113.122,97.327,102.316,294.421,8.704,74.013,100.9,396.142,336.336,54.106,80.756,404.062,158.405,2.016,157.843,37.963,29.255,8.269,1.0,84.932,111.889,413.462,-24.48839,-50.818275,13.149656,15.816848
5315,8830,4752,118.25,3.675,16.26,36.053,152.118,9.342,94.353,89.571,143.57,193.578,18.599,9.841,159.108,85.173,272.712,156.194,200.193,30.413,183.817,309.918,187.871,24.305,82.707,451.977,6.136,40.404,113.009,302.929,350.35,111.221,90.982,318.751,91.246,243.89,71.929,105.895,19.164,16.577,249.254,47.06,108.892,267.104,-33.64138,-5.6821213,5.03515,3.2484274
5316,4402,13585,114.41,5.012,7.104,54.61,186.601,161.591,16.761,22.628,209.294,147.44,39.304,1.0,16.106,46.409,63.31,231.222,35.379,12.555,10.99,15.948,66.657,30.519,79.438,70.645,44.658,86.761,170.527,96.239,65.064,52.102,184.031,3.473,124.826,49.781,113.887,140.86,14.118,88.231,3.991,103.357,112.888,428.984,36.83235,9.028907,1.6552736,-27.209415
5318,8277,7133,142.13,1.0,17.277,1.0,197.757,1.0,1.0,17.478,51.557,307.922,1.0,2.105,33.226,34.226,419.804,98.639,191.093,31.464,58.942,160.441,172.719,184.331,148.072,351.506,1.0,1.0,140.255,334.338,236.235,10.018,8.158,66.528,262.293,206.288,1.0,2.998,44.391,29.038,177.47,1.0,57.943,316.999,-22.676682,12.958218,7.2260613,-5.553999
