cell,x,y,area µm²,CD4,CD34,H2A.x,E5,HLA-DR,E9,ApoE,HLA-A,S100B,Gal3,CD45,PSD-95,CD74,CD8,E3,CD40,E7,PCNA,Vimentin,CD44,ATG7,E6,E1,IBA1,GFAP,SMA,a-Beta,CollagenIV,CD14,Synaptophysin,CD31,TMEM119,Neurofilament,AQP4,CD68,E2,CD11c,DAPI_1,Olig2,CD163,E4,Claudin-5,P2Rx7,CD3e,E8,E10,CD11b,NeuN,MAP2,UMAP_1,UMAP_2,TSNE_1,TSNE_2
5331,3309,12728,139.0,184.284,6.982,18.903,103.208,158.304,193.733,65.414,74.276,327.357,73.08,289.79,214.769,158.737,264.866,74.373,344.636,117.584,217.364,6.307,18.488,394.471,125.157,32.988,215.738,60.043,5.192,54.54,32.815,190.576,599.794,72.682,358.584,143.491,4.714,108.94,85.953,289.459,33.356,47.465,119.303,71.262,6.357,393.229,96.446,152.19,134.362,152.944,30.501,83.227,0.7010727,55.006226,13.746892,8.13106
5332,3044,4504,67.23,158.101,429.314,51.129,90.02,74.957,261.19,166.134,479.738,332.339,430.949,539.005,127.992,43.063,285.498,88.483,380.227,113.563,812.623,353.9,92.812,551.369,94.117,71.127,202.901,49.415,5.192,59.407,238.978,114.958,239.002,467.503,40.111,24.487,133.457,116.65,81.651,232.191,390.623,90.445,19.2,78.927,460.326,261.609,122.959,115.828,123.45,200.8,15.75,31.682,-5.3756714,-42.805096,-1.0151383,-24.424862
5333,21198,5910,157.76,340.378,12.964,23.677,118.045,132.478,196.945,36.135,90.153,356.006,32.614,260.911,76.137,477.716,167.138,106.826,334.818,159.795,345.733,11.614,18.488,371.182,90.669,82.2,511.004,103.734,5.192,77.659,22.634,217.201,252.645,31.721,233.43,22.922,55.468,246.62,57.994,105.99,472.862,33.526,18.189,104.477,6.357,139.202,117.656,110.086,88.291,119.444,25.137,26.773,-8.196415,11.874287,-0.8629075,-1.2045794
5335,12681,13278,68.93,234.637,40.481,3.387,113.099,215.826,193.733,36.135,86.489,298.707,55.376,319.739,205.245,336.337,195.371,119.525,279.591,137.684,225.646,7.633,18.488,291.507,105.613,71.127,389.63,94.287,6.589,86.177,26.452,275.778,567.959,71.544,340.705,73.028,51.755,133.172,68.747,168.561,58.972,41.657,45.49,104.477,10.374,248.447,92.204,148.362,106.477,113.462,62.683,115.136,4.475607,37.67729,7.2643485,5.8206015
5336,24171,7841,313.11,323.258,12.964,17.71,113.099,299.174,216.219,27.937,143.889,309.918,51.582,414.933,151.273,372.558,162.795,82.839,329.909,107.533,230.822,19.574,14.116,474.146,95.267,46.521,409.47,67.128,5.192,54.54,25.18,214.006,332.989,52.202,385.403,35.448,51.755,99.028,41.863,187.65,183.004,42.819,136.492,67.43,6.357,345.846,111.293,104.345,108.902,144.569,88.161,61.136,-18.783941,13.865908,15.133467,-8.756565
5337,3089,10901,179.94,180.256,30.91,51.129,96.614,93.739,213.006,61.9,63.285,323.62,54.111,274.816,149.157,207.811,177.997,84.25,294.318,137.684,223.575,14.267,17.395,300.087,119.409,71.127,251.917,78.936,5.192,66.708,37.906,224.657,401.206,45.375,418.926,130.964,10.903,143.085,79.501,227.949,69.757,38.172,67.735,82.76,11.713,212.909,115.535,142.621,128.3,150.551,15.75,78.318,12.96995,39.637283,6.9984245,10.295663
5339,6996,832,398.81,198.383,75.177,23.677,111.45,73.783,158.399,68.927,212.28,9.719,136.308,426.698,117.409,68.768,58.551,61.674,172.818,111.553,293.971,121.729,7.558,513.371,92.968,56.363,422.307,50.596,5.192,37.504,168.985,154.365,240.517,129.573,574.252,27.619,140.885,210.272,71.973,229.01,122.336,13.778,18.189,55.932,98.757,68.126,77.357,94.776,81.017,99.105,26.478,90.591,-32.501762,-10.600337,-2.8571043,19.998604
5340,17311,19363,193.86,318.223,1.0,425.903,86.723,352.0,151.974,135.683,193.961,15.948,170.451,425.628,157.623,254.547,8.601,68.729,164.227,105.523,210.117,81.928,418.525,162.801,106.763,37.909,501.667,73.032,3.794,32.637,27.725,620.849,235.97,19.205,235.664,187.334,555.587,119.955,61.22,181.287,110.202,114.84,243.672,55.932,10.374,278.719,90.083,94.776,64.044,138.587,6.364,15.727,27.881416,-9.596228,-15.261978,-3.5356445
5341,9620,13202,362.14,228.595,95.516,21.29,98.262,454.13,174.46,60.729,84.046,276.286,135.043,297.277,191.487,112.0,188.855,72.962,290.636,135.674,267.055,77.948,18.488,382.213,105.613,51.442,325.442,74.213,5.192,64.274,102.809,140.519,454.264,104.541,273.658,62.067,96.32,199.258,80.576,276.732,108.854,104.385,48.523,117.252,69.296,261.609,126.14,136.879,105.265,140.98,25.137,75.864,4.921281,39.66219,19.250189,9.362945
5343,5213,15889,67.94,272.905,41.678,28.452,154.312,219.348,331.859,39.648,71.834,327.357,56.641,380.706,227.468,360.874,222.517,122.347,334.818,258.288,453.397,8.96,17.395,339.312,145.849,73.587,505.168,140.34,7.986,94.694,36.633,165.015,419.398,69.269,331.765,124.701,4.714,127.665,84.877,274.611,197.834,43.98,120.314,95.535,11.713,193.166,111.293,200.034,130.725,160.122,65.365,102.864,-4.9905396,24.25613,3.8095746,1.461422
5345,23093,309,99.06,190.327,27.321,126.323,215.307,86.696,479.621,2.171,58.4,114.353,1.0,223.475,4.175,329.326,15.116,125.169,91.818,208.036,87.96,51.414,137.625,65.966,144.7,76.048,278.759,114.362,6.589,63.057,9.908,106.438,239.002,21.481,260.248,79.292,196.591,260.938,51.541,59.328,296.251,3.323,108.18,80.205,5.017,1.0,69.933,255.534,140.424,89.534,5.023,9.591,34.369,2.4134216,-14.374241,6.1421986
5347,2812,11375,97.64,267.87,5.786,51.129,94.965,125.435,168.035,44.333,118.242,292.479,89.519,383.914,207.361,218.326,246.407,85.661,348.318,125.624,264.984,6.307,28.325,324.602,121.708,53.903,311.437,58.862,6.589,54.54,34.088,210.811,475.487,68.131,544.081,160.715,24.52,139.781,71.973,260.825,50.883,43.98,17.178,68.707,19.748,377.435,124.019,119.655,112.539,176.872,45.251,91.818,-4.41757,48.971054,12.820341,5.597749
5348,4239,20260,104.18,163.136,1.0,14.129,58.698,47.957,126.277,19.739,53.515,7.228,30.085,264.12,95.185,131.863,7.515,48.975,50.091,173.865,142.827,6.307,1.0,220.412,57.33,45.291,401.3,38.787,3.794,42.371,21.362,168.21,455.78,35.134,223.372,306.337,85.178,236.707,63.37,229.01,45.49,5.647,53.579,52.1,5.017,151.047,72.054,106.259,59.194,154.14,27.819,51.318,44.658756,-20.821875,-33.18166,7.775678
5349,13185,17277,98.64,236.651,2.196,46.355,76.832,138.348,151.974,31.45,63.285,268.812,68.022,343.27,265.566,122.516,158.451,44.742,262.409,107.533,201.835,4.98,26.139,280.475,92.968,25.606,383.794,41.149,3.794,22.903,31.543,225.722,683.17,28.308,299.359,46.409,50.517,155.201,34.336,206.739,36.053,31.202,15.156,39.325,5.017,237.917,89.022,67.983,117.388,158.926,78.774,176.5,9.456791,54.033615,12.975499,10.9136505
5350,18921,12929,137.87,249.743,5.786,66.645,131.233,132.478,229.068,73.612,80.383,359.743,121.133,344.339,315.304,157.568,251.836,92.716,365.5,117.584,205.976,19.574,55.65,382.213,134.353,40.369,326.609,67.128,6.589,55.756,26.452,258.738,634.66,54.477,246.839,126.266,357.52,89.115,70.898,184.468,46.838,59.081,194.127,92.98,6.357,573.549,95.385,133.052,118.601,154.14,9.046,63.591,-3.9948788,61.966503,21.185347,3.5793586
5351,3633,785,232.52,226.581,48.856,21.29,149.366,131.304,155.186,46.675,149.995,12.211,57.905,361.453,60.263,482.389,43.349,75.784,116.364,123.614,438.904,72.641,1.0,443.502,88.369,92.042,557.686,56.5,3.794,49.672,109.172,156.495,161.689,81.785,357.466,22.922,1.0,79.202,91.329,216.283,553.753,12.616,127.392,71.262,59.922,56.281,55.086,146.448,54.345,113.462,31.842,107.773,-31.187828,-5.1297092,-4.6131105,17.17824
5352,25721,2773,76.89,297.075,2.196,38.0,137.827,80.826,209.794,29.108,112.136,281.268,28.82,258.772,69.787,317.642,135.648,81.428,293.091,129.644,163.532,15.594,54.557,412.858,80.322,83.43,414.138,115.543,5.192,72.792,20.089,135.194,267.804,47.65,414.456,57.37,92.606,200.359,71.973,107.051,200.53,23.071,189.071,94.257,9.035,301.095,121.898,150.276,70.106,125.426,3.682,26.773,11.435375,15.855595,-3.1969502,3.9336545
5353,3640,16372,139.85,172.2,237.889,24.871,119.693,118.391,200.158,174.332,382.037,263.829,413.246,423.489,112.118,122.516,236.634,85.661,401.091,145.724,538.286,433.502,23.953,431.244,124.007,52.672,344.114,80.117,5.192,91.044,324.243,212.941,225.358,243.354,184.262,168.544,40.613,126.563,89.179,267.188,77.846,90.445,65.713,78.927,307.664,208.96,91.143,92.862,99.203,139.783,19.773,16.955,-7.1133347,-36.506657,-0.35142174,-22.275202
5354,12964,19559,205.23,180.256,41.678,129.903,93.317,130.13,200.158,40.819,117.021,10.965,146.424,260.911,170.322,172.758,9.687,72.962,62.364,157.785,152.144,85.908,19.581,166.479,59.629,50.212,400.133,52.957,3.794,39.938,93.901,244.892,440.621,84.06,161.913,145.056,191.639,192.649,53.692,161.137,38.749,14.94,19.2,109.587,59.922,131.304,73.115,131.138,73.743,105.087,27.819,28.0,57.457695,-17.911898,-27.71352,4.987222
5355,25399,14612,89.4,420.943,2.196,6.968,73.535,245.174,174.46,52.531,154.88,282.514,66.757,570.024,121.642,280.253,154.108,64.496,399.864,119.594,259.808,7.633,11.93,420.212,91.818,44.06,550.683,61.223,5.192,60.624,35.361,243.827,487.615,61.304,576.487,257.796,50.517,203.664,31.11,251.28,67.061,43.98,21.223,76.372,9.035,456.407,115.535,125.397,117.388,169.693,33.183,48.864,-15.425701,42.49775,17.708557,-11.396658
5356,11514,4531,154.64,250.75,6.982,66.645,157.609,130.13,286.887,5.685,153.659,247.636,7.323,264.12,71.904,294.274,213.83,149.157,318.864,210.046,184.236,20.9,32.697,228.993,152.747,114.187,368.623,133.255,7.986,83.743,25.18,278.973,527.029,47.65,430.101,80.857,145.836,167.316,112.836,84.78,69.757,28.879,71.779,100.645,9.035,1.0,135.685,173.241,133.149,131.408,10.387,58.682,24.321016,14.32642,-10.05584,5.444432
5357,2147,5022,271.89,410.872,133.801,40.387,104.856,245.174,248.341,260.998,290.441,313.655,325.991,273.746,100.477,198.463,240.977,104.004,499.273,157.785,346.768,363.187,99.37,355.247,97.566,66.206,249.583,83.66,5.192,89.827,101.536,273.648,145.014,161.432,272.54,15.092,168.119,256.533,73.048,218.404,174.915,81.152,97.058,73.817,175.088,255.028,134.624,140.707,97.99,143.372,23.796,34.136,-8.760326,-19.008133,2.572197,-17.115307
5358,20448,6661,203.53,281.969,36.892,73.806,108.153,96.087,180.884,53.702,113.357,347.287,103.429,423.489,292.022,183.274,245.321,80.017,409.682,145.724,253.597,42.127,55.65,542.789,101.015,51.442,365.121,70.67,5.192,69.141,91.355,167.145,395.143,81.785,262.483,54.238,158.216,238.91,64.446,192.952,146.603,54.435,28.301,69.985,35.818,457.723,98.567,131.138,82.229,119.444,34.523,51.318,-22.978848,57.061806,21.860743,-7.257618
5362,2994,9120,145.68,227.588,6.982,10.548,152.663,404.826,216.219,37.306,109.693,312.409,55.376,417.072,221.119,328.158,243.149,87.072,273.455,163.815,311.57,6.307,22.86,418.987,128.605,64.975,305.602,80.117,6.589,66.708,30.27,208.681,452.748,53.339,357.466,44.843,83.941,100.129,78.425,299.003,112.899,95.092,106.158,89.147,6.357,424.818,130.382,140.707,107.689,136.194,76.093,188.773,-14.339098,41.035988,13.967906,-2.1545873
5363,11738,7139,187.33,229.602,8.178,28.452,132.881,171.217,187.309,39.648,40.081,317.392,52.847,349.687,226.41,280.253,251.836,77.195,342.182,147.734,302.253,8.96,27.232,422.664,84.921,45.291,292.764,75.394,5.192,50.889,28.997,127.739,310.25,59.028,315.003,44.843,30.71,129.868,51.541,189.771,160.085,47.465,22.234,66.152,6.357,245.814,93.264,131.138,93.141,133.801,140.458,94.273,-5.220253,35.515495,3.3271084,7.099944
5365,20383,7499,272.18,218.524,9.375,53.516,114.748,120.739,171.248,32.621,86.489,343.55,57.905,451.299,303.663,142.379,237.72,84.25,379.0,141.704,178.025,12.94,38.162,491.307,89.519,46.521,288.096,75.394,6.589,69.141,26.452,168.21,469.423,69.269,418.926,91.818,81.465,134.273,69.822,175.984,52.231,47.465,206.26,80.205,7.696,501.158,112.354,146.448,104.052,132.605,42.569,127.409,-21.626638,61.82328,23.343655,-5.65696
5366,9635,4631,132.75,234.637,11.768,5.774,101.559,239.304,225.855,40.819,96.259,220.232,43.995,372.149,258.158,171.589,381.054,89.894,242.773,123.614,242.209,11.614,14.116,553.821,109.062,71.127,351.117,70.67,7.986,66.708,30.27,154.365,381.499,92.025,403.282,30.751,75.275,104.535,80.576,216.283,52.231,39.334,272.995,72.54,9.035,198.431,101.748,134.966,101.627,126.623,31.842,161.773,22.27135,43.88214,6.5109153,16.631062
5367,515,7620,148.67,297.075,10.571,64.258,137.827,278.043,261.19,108.747,135.34,326.111,51.582,486.595,59.204,409.947,141.077,102.593,408.455,208.036,383.001,15.594,277.528,287.829,112.511,50.212,525.008,83.66,6.589,55.756,31.543,256.608,255.677,14.654,99.336,91.818,123.554,182.736,41.863,178.105,347.482,50.95,31.334,71.262,9.035,180.004,110.232,138.793,137.999,166.104,9.046,23.091,-20.9155,18.118958,-3.4831667,-3.0334878
5370,1570,12232,164.16,233.63,108.677,36.806,179.04,124.261,213.006,47.846,207.395,319.883,155.276,320.808,100.477,190.284,219.26,156.212,339.727,195.976,417.164,75.295,22.86,295.184,144.7,130.181,282.261,126.17,7.986,120.247,107.899,231.047,405.754,138.675,288.185,176.373,221.349,166.215,94.555,225.828,412.194,98.577,72.79,112.142,153.662,201.063,116.596,186.638,96.778,168.497,30.501,24.318,-4.0946064,-7.5808487,-0.14255226,-13.720106
5371,9359,10058,175.39,235.644,60.82,5.774,104.856,139.522,200.158,53.702,129.233,246.39,50.318,265.19,63.438,213.653,122.617,57.441,301.682,147.734,220.469,44.781,10.837,307.442,89.519,39.139,442.147,62.404,3.794,39.938,124.443,208.681,275.384,68.131,345.174,62.067,2.238,202.562,39.713,197.194,67.061,25.394,209.294,98.09,88.044,103.664,110.232,171.328,64.044,131.408,27.819,45.182,5.508567,2.2307625,-2.3758779,5.1376123
5372,5412,1256,194.57,183.277,2.196,52.323,226.847,130.13,193.733,66.585,97.48,286.251,2.265,406.376,97.302,400.6,151.936,127.992,124.955,167.835,288.795,16.92,6.465,470.469,157.345,114.187,393.131,117.904,6.589,100.778,26.452,243.827,354.212,69.269,606.658,74.594,5.952,189.345,117.138,269.309,191.093,19.586,73.802,133.859,11.713,1.0,95.385,177.069,90.716,126.623,22.455,111.455,-30.628506,0.27723312,-1.4012586,15.248037
5373,25072,13203,95.79,271.898,76.374,14.129,210.361,316.783,232.28,50.189,287.999,352.269,199.535,348.618,49.68,449.674,250.75,240.873,419.5,238.187,313.64,222.558,22.86,227.767,144.7,167.09,435.145,153.33,13.575,176.22,205.89,191.641,79.829,201.255,382.05,18.224,85.178,115.549,195.638,203.557,253.109,219.386,18.189,104.477,159.019,272.138,114.475,234.483,93.141,145.765,15.75,13.273,-7.2429276,-14.745316,-1.4504697,-15.699873
5374,25286,15748,193.86,591.135,223.532,18.903,121.342,71.435,225.855,224.692,864.439,308.672,480.267,662.009,43.331,79.284,224.689,102.593,528.727,175.875,839.539,457.382,175.88,389.568,121.708,76.048,789.93,95.468,6.589,87.393,473.139,545.231,35.866,241.079,35.641,33.882,14.617,527.485,81.651,185.529,369.053,112.516,544.99,75.095,388.012,281.352,110.232,98.603,101.627,539.383,18.432,4.682,-12.98053,-49.795216,-5.155437,-23.645548
5375,11013,14275,385.88,195.362,6.982,69.032,96.614,98.435,126.277,43.162,52.293,283.759,51.582,258.772,251.808,189.116,208.401,70.14,320.091,125.624,260.844,6.307,18.488,297.636,113.661,29.297,360.453,57.681,3.794,41.155,27.725,189.511,454.264,47.65,299.359,87.121,61.658,129.868,55.843,203.557,143.907,39.334,16.167,66.152,6.357,274.771,105.99,92.862,90.716,131.408,21.114,80.773,7.129099,38.0985,7.4794426,7.487032
5376,816,16965,68.22,231.616,15.357,126.323,142.772,163.0,322.222,12.712,66.949,282.514,30.085,294.069,33.806,169.253,128.047,78.606,312.727,195.976,205.976,6.307,149.648,253.508,103.314,44.06,260.086,99.011,5.192,80.093,30.27,126.674,331.473,20.343,206.611,434.735,429.32,111.143,34.336,156.895,34.704,60.243,19.2,84.037,7.696,272.138,110.232,184.724,137.999,144.569,11.728,24.318,16.665152,12.478565,-6.0765824,2.2717779
5378,19481,11210,240.77,242.694,46.463,89.323,101.559,147.739,123.064,61.9,123.127,321.128,171.715,447.02,245.459,122.516,249.664,99.771,356.909,129.644,205.976,119.076,43.627,476.598,133.204,67.436,303.268,112.0,7.986,52.106,139.715,226.787,346.633,86.336,311.651,83.989,189.164,150.795,107.46,231.131,37.401,66.051,17.178,80.205,35.818,477.466,118.717,113.914,111.326,124.23,17.091,61.136,-22.719887,57.316505,22.278708,-8.283727
5379,1687,18909,193.86,196.369,15.357,80.968,96.614,92.565,203.37,19.739,156.101,14.702,32.614,272.677,9.466,318.811,9.687,43.331,93.045,91.453,237.033,27.534,61.115,108.867,59.629,46.521,330.11,45.872,5.192,36.287,32.815,171.405,129.854,20.343,222.255,223.348,336.476,225.692,33.26,126.14,63.016,21.909,61.668,57.21,6.357,128.672,60.389,87.121,74.955,124.23,7.705,3.455,63.099655,4.326458,-31.833902,-3.9351826
5381,25465,6753,351.34,246.722,4.589,51.129,129.584,138.348,174.46,29.108,137.782,359.743,60.434,312.252,188.312,262.726,214.916,82.839,301.682,113.563,174.919,26.207,37.069,382.213,117.109,42.83,201.734,78.936,6.589,65.491,23.907,240.632,351.181,46.513,329.53,118.437,129.743,103.433,66.596,122.959,123.684,63.728,244.683,87.87,6.357,286.617,101.748,157.931,96.778,99.105,10.387,46.409,-14.397594,53.201317,15.321793,-1.7136862
5382,19117,14035,139.43,250.75,3.393,66.645,83.426,379.0,158.399,51.36,108.472,329.848,90.784,443.812,295.197,301.284,219.26,54.619,286.955,109.543,354.015,8.96,32.697,328.28,99.865,47.751,356.952,80.117,5.192,55.756,30.27,208.681,411.818,44.237,218.903,80.857,57.944,91.318,66.596,164.318,281.421,61.405,139.525,45.712,6.357,398.494,107.051,104.345,76.167,139.783,14.409,55.0,0.6851597,26.513,14.0360985,-6.3679366
5384,10445,7654,265.35,279.955,12.964,10.548,121.342,160.652,277.251,47.846,70.612,303.69,55.376,334.713,171.38,262.726,210.573,72.962,343.409,149.744,250.491,8.96,17.395,461.888,111.361,26.836,353.451,61.223,5.192,39.938,45.541,151.17,431.525,54.477,399.93,38.58,15.855,217.982,39.713,196.134,195.138,32.364,14.145,78.927,10.374,215.542,103.869,125.397,122.238,113.462,41.228,134.773,-6.5414658,30.895279,7.863504,0.84837127
5386,10732,5639,179.94,233.63,9.375,8.161,65.292,87.87,126.277,27.937,80.383,324.865,45.259,296.208,89.894,201.968,211.659,34.864,323.773,63.312,163.532,8.96,29.418,200.8,45.834,29.297,502.834,44.691,3.794,46.022,18.817,126.674,164.721,29.445,315.003,5.697,95.082,95.723,38.637,83.72,205.923,40.495,12.122,40.602,5.017,47.067,104.93,73.724,62.831,114.659,9.046,20.636,9.885746,10.068912,-4.1987634,4.1904855
5388,22572,8314,172.26,265.856,16.553,33.226,96.614,118.391,180.884,64.243,80.383,338.567,40.201,342.2,139.632,205.474,184.512,71.551,349.545,117.584,288.795,18.247,21.767,517.048,107.913,57.594,230.91,78.936,5.192,53.323,22.634,223.592,295.091,60.166,195.436,32.317,39.375,144.186,55.843,230.07,338.045,75.344,88.969,81.482,7.696,411.656,87.962,136.879,113.751,127.819,14.409,84.455,-20.89058,47.81979,17.07021,-6.369732
5389,3155,8100,243.32,364.547,42.874,29.645,226.847,141.87,264.402,68.927,186.633,380.919,104.694,416.002,134.341,175.095,376.711,142.102,462.455,175.875,289.83,64.681,26.139,396.923,172.29,98.193,439.813,121.447,9.383,140.933,102.809,236.372,440.621,115.919,567.547,60.502,181.736,127.665,119.288,230.07,56.275,71.859,102.113,138.969,85.366,232.652,122.959,194.293,145.273,205.586,47.933,86.909,-18.436155,26.00204,5.104509,-10.57302
5390,24007,17766,140.14,183.277,2.196,8.161,111.45,262.783,203.37,43.162,81.604,13.456,26.291,389.262,44.389,208.979,6.429,72.962,101.636,125.624,142.827,2.327,14.116,252.282,97.566,63.745,313.771,76.574,3.794,61.84,21.362,183.12,331.473,62.442,361.936,228.045,1.0,169.519,37.562,238.554,46.838,43.98,18.189,89.147,6.357,436.664,77.357,127.31,104.052,158.926,124.366,123.727,-40.573498,8.739315,-36.541706,7.0923963
5392,9324,19172,244.75,121.847,51.249,24.871,126.287,56.174,274.039,52.531,65.727,7.228,75.609,259.842,163.972,155.232,10.773,91.305,82.0,135.674,198.73,43.454,3.186,225.315,112.511,66.206,449.15,74.213,5.192,60.624,96.446,113.893,392.111,65.855,184.262,137.227,30.71,111.143,76.274,222.646,108.854,21.909,9.089,108.309,42.513,166.842,69.933,110.086,105.265,99.105,13.068,39.045,-20.88768,-2.2476845,-31.083057,6.503988
5393,4830,12855,138.15,308.152,3.393,10.548,137.827,137.174,206.582,39.648,93.817,312.409,56.641,427.768,144.924,134.2,221.432,127.992,349.545,177.885,264.984,2.327,16.302,377.31,144.7,62.515,328.943,96.649,6.589,81.309,34.088,317.314,433.041,99.99,394.342,134.096,1.0,117.752,84.877,384.904,89.98,62.566,15.156,104.477,7.696,305.043,90.083,167.5,79.805,162.515,90.843,62.364,3.7079096,44.70542,11.264855,6.312372
5394,11114,10832,293.92,195.362,17.75,12.935,75.183,107.826,193.733,60.729,29.089,322.374,64.228,312.252,173.497,123.684,167.138,23.576,336.045,71.352,163.532,18.247,14.116,341.763,69.976,8.382,334.778,26.979,2.397,11.951,84.992,116.023,326.926,37.41,380.933,44.843,85.178,191.548,26.808,197.194,41.445,41.657,27.289,30.382,17.07,235.285,87.962,100.517,90.716,108.677,14.409,75.864,15.930767,40.933685,8.253616,13.348762
5395,22248,9076,147.81,254.778,4.589,9.355,141.124,160.652,139.125,29.108,90.153,329.848,74.344,353.966,121.642,533.8,201.886,61.674,387.591,157.785,356.085,26.207,17.395,443.502,137.802,51.442,474.825,74.213,5.192,47.239,39.178,216.136,157.141,41.961,309.416,47.975,86.416,186.041,50.466,173.863,404.105,297.215,78.857,96.812,11.713,491.945,105.99,123.483,81.017,130.212,41.228,70.955,-16.166685,10.462189,13.215977,-9.260804
