cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
3524,3859,1045,160.18,339.351,1.0,186.814,104.896,5.0,150.85,37.963,40.96,161.783,133.435,66.857,4.837,2.998,243.676,5.978,225.671,201.799,70.347,60.059,29.0,10.99,2.963,109.587,56.055,158.19,110.328,40.751,194.806,38.962,4.265,6.597,125.875,223.338,54.267,216.398,9.649,31.969,40.96,34.783,11.257,54.644,54.595276,28.785637,-7.1053753,-13.954169
3525,13044,20852,275.02,441.844,245.005,286.714,43.957,1.0,12.988,78.922,8.992,7.431,485.901,49.633,1.0,89.911,33.647,19.254,238.21,7.993,51.252,22.021,54.0,97.903,205.118,18.581,9.008,62.057,203.608,40.751,93.907,91.909,18.412,68.16,3.997,68.006,78.387,56.706,3.162,7.993,32.547,62.13,4.077,44.523,-34.66614,37.264668,11.504239,-0.22724375
3526,9217,17383,194.15,310.949,529.496,59.941,18.982,4.0,26.974,55.945,8.992,89.967,423.333,76.989,2.279,136.864,78.265,70.698,193.276,10.99,54.267,18.017,33.0,74.926,283.625,71.323,10.009,103.628,134.401,14.599,107.893,114.886,12.971,41.576,10.99,95.418,75.372,49.279,3.162,11.989,6.258,7.435,4.077,54.644,-44.679504,3.478773,13.531172,5.659032
3527,19914,2435,247.59,25.697,7.565,46.954,2.998,256.0,377.623,1.0,10.99,10.647,376.407,97.253,2.279,10.99,52.147,32.53,822.354,5.995,96.478,19.018,5.0,15.985,1.0,245.062,35.034,28.281,39.114,26.106,1.999,10.99,4.265,1.0,16.984,75.113,74.367,60.42,9.649,99.901,1.0,2.609,6.128,39.462,31.770424,-4.7566795,-27.284016,-3.4651833
3528,17935,20996,134.6,207.221,66.652,90.91,8.992,571.0,64.936,16.984,3.997,133.914,341.995,45.58,2.279,19.981,150.088,5.978,430.486,7.993,52.257,22.021,219.0,135.865,89.32,51.674,15.014,127.012,78.232,43.889,78.922,59.941,92.412,7.996,2.998,93.387,64.317,132.838,2.081,41.959,33.599,5.826,7.154,37.438,26.14905,2.610489,-26.413363,-5.926371
3529,2698,1472,26.72,459.132,6.471,42.958,3.997,1.0,68.932,16.984,1.999,3.144,135.521,84.081,1.0,3.997,10.794,1.0,89.823,5.995,21.101,22.021,149.0,1.0,44.179,109.587,6.005,203.658,195.584,44.935,15.985,69.931,11.882,5.197,6.994,94.402,47.231,108.699,8.568,26.974,74.611,15.478,8.18,80.96,14.002707,48.273933,-6.721547,6.6346493
3530,16038,17757,146.53,315.889,248.288,282.718,84.916,3.0,9.991,34.966,16.984,147.849,531.784,69.897,108.447,81.919,108.735,4.319,265.38,46.954,71.352,16.015,10.0,87.913,116.798,162.329,111.11,32.178,179.536,31.336,52.948,78.922,30.382,13.592,52.948,72.067,69.342,229.396,6.406,26.974,30.444,5.826,50.232,46.547,-28.428225,2.5175552,8.363066,-2.3420732
3531,10871,4353,202.82,531.989,324.882,309.691,153.847,36.0,73.927,85.915,27.973,159.639,451.489,91.173,3.558,62.938,211.029,34.189,284.189,198.802,105.523,29.028,36.0,31.969,136.424,200.593,74.073,266.014,147.44,30.29,176.824,59.941,47.794,52.769,298.702,115.723,93.463,253.535,6.406,90.91,213.419,26.739,8.18,64.766,66.20803,14.014896,3.2031431,-19.30057
3533,12556,691,98.07,41.75,1.0,52.948,10.99,197.0,166.834,15.985,3.997,101.758,656.92,48.62,2.279,15.985,178.382,10.957,252.84,9.991,45.221,33.032,135.0,30.97,46.141,25.82,6.005,312.782,46.136,33.428,44.956,48.952,14.059,13.592,8.992,63.945,38.186,212.684,6.406,63.937,167.149,5.826,11.257,21.243,34.791092,25.500103,-4.883348,14.326831
3534,10104,13593,146.68,144.244,271.266,66.934,4.996,137.0,52.948,22.978,19.981,18.15,295.069,56.725,2.279,139.861,43.441,54.103,187.006,16.984,55.272,25.024,78.0,22.978,1.0,50.64,6.005,104.927,83.247,22.968,103.897,62.938,9.706,3.798,10.99,103.54,81.402,41.851,2.081,86.914,89.333,4.217,7.154,49.584,-62.61982,-36.768284,9.932239,15.407801
3536,13403,15984,89.83,350.465,386.157,322.678,236.764,17.0,52.948,63.937,9.991,170.358,517.185,127.648,4.837,173.827,146.824,25.892,292.549,136.864,54.267,30.029,25.0,62.938,112.872,129.236,286.286,30.879,191.572,40.751,168.832,209.791,100.029,33.181,161.839,121.814,77.382,247.965,8.568,36.964,89.333,21.913,9.205,75.9,68.4341,18.74697,-1.4224651,-18.834688
3537,9587,11365,222.72,291.192,324.882,211.789,117.883,41.0,40.96,60.94,34.966,106.045,241.886,116.503,2.279,242.758,205.588,40.827,311.359,227.773,194.971,37.036,21.0,96.904,34.365,168.534,104.103,62.057,137.41,58.534,162.838,97.903,75.0,13.592,183.817,186.79,163.815,233.11,3.162,122.878,237.605,13.87,15.359,86.021,76.03845,20.602844,-1.6435611,-21.743816
3538,13453,4963,182.78,607.315,248.288,219.781,20.98,168.0,42.958,25.975,16.984,158.568,717.402,91.173,150.658,67.933,155.529,5.978,238.21,34.966,104.518,36.035,10.0,25.975,6.888,171.637,48.047,93.235,216.648,54.35,63.937,152.848,28.206,26.185,24.976,143.134,148.739,127.268,9.649,91.909,12.567,10.652,56.386,49.584,-31.799212,4.7501917,14.738679,-5.311101
3540,7154,18541,263.79,81.266,540.438,63.937,6.994,195.0,73.927,34.966,57.943,69.601,518.228,67.87,1.0,94.906,156.618,39.168,226.715,27.973,27.131,47.046,13.0,4.996,2.963,30.991,27.026,76.347,102.304,84.686,137.863,127.873,9.706,1.0,8.992,128.921,118.589,145.836,2.081,8.992,144.015,4.217,47.155,66.79,-56.513577,-55.92826,17.285875,22.751015
3541,2244,21264,319.22,84.97,89.63,1.0,4.996,229.0,11.989,16.984,15.985,2.072,448.36,61.791,1.0,11.989,115.265,4.319,169.242,29.971,82.407,31.03,44.0,2.998,1.0,32.025,5.004,120.516,45.133,54.35,27.973,58.942,34.735,1.0,4.996,119.784,131.654,6.571,2.081,24.976,53.579,2.609,4.077,51.608,-74.7558,-39.534218,4.5081334,22.522877
3542,834,13856,43.49,166.471,296.433,243.757,254.746,3.0,21.979,55.945,46.954,41.732,109.451,65.844,3.558,100.9,245.853,1.0,86.688,373.627,30.146,18.017,7.0,30.97,40.253,329.863,393.393,34.776,153.458,21.921,127.873,104.896,151.176,33.181,328.672,136.027,64.317,357.52,2.081,20.98,210.264,23.522,6.128,62.742,75.01109,24.462646,-3.784185,-21.144775
3543,16678,21246,182.21,57.803,3.188,75.925,5.995,566.0,119.881,12.988,2.998,327.926,357.637,41.527,1.0,8.992,374.265,1.0,618.583,8.992,66.327,13.012,22.0,66.934,6.888,62.016,11.01,10.094,97.289,34.474,12.988,46.954,106.559,1.0,1.999,69.021,54.267,84.559,23.705,41.959,1.0,1.0,5.103,41.486,29.68777,-13.42495,-30.117588,-6.2260237
