cell,x,y,area µm²,PSD-95,NeuN,CD68,CD11c,E5,E9,CD8,H2A.x,CD3e,ATG7,CD163,ApoE,E7,Olig2,HLA-A,SMA,TMEM119,Vimentin,CD11b,Synaptophysin,a-Beta,CD4,CD40,CD45,CD34,PCNA,Claudin-5,E2,E10,DAPI_1,CD31,HLA-DR,Gal3,AQP4,GFAP,E6,CD74,IBA1,CD14,P2Rx7,MAP2,CD44,E3,CollagenIV,S100B,E4,E1,E8,None,UMAP_1,UMAP_2,TSNE_1,TSNE_2
4086,24398,14652,216.04,7.515,1.0,92.933,64.202,2.722,73.141,31.273,8.319,148.532,116.918,41.161,19.349,52.939,7.976,6.459,2.212,164.398,152.563,92.755,5.171,88.48,23.59,177.538,422.323,38.526,7.263,80.231,5.604,76.356,145.864,104.571,64.45,80.879,170.356,356.604,205.695,49.029,223.372,247.329,195.307,9.549,5.531,110.797,15.4,3.03,341.478,9.466,17.396,53.907,37.993134,-22.627544,10.135395,-0.2780745
4087,6857,4124,252.99,333.276,24.987,302.539,269.099,1.0,5.705,86.773,33.934,206.491,393.013,9.032,32.601,7.631,88.901,62.141,1.0,533.593,28.677,253.585,174.104,1.0,18.57,209.731,265.968,411.756,29.185,422.417,2.151,35.448,72.492,205.52,48.25,259.308,121.969,153.166,325.842,29.817,447.98,678.404,108.835,611.636,100.673,4.093,17.2,129.936,399.544,29.785,1.0,7.224,15.098705,-48.781532,-8.100652,17.652569
4088,21747,15249,277.29,59.637,3.822,105.19,96.822,6.167,195.468,14.118,6.489,107.434,246.535,8.028,2.019,198.811,2.395,19.561,5.85,457.065,29.995,120.591,253.357,3.16,38.651,202.462,251.645,104.45,2.044,120.421,4.453,6.383,230.525,63.929,133.3,29.009,19.145,488.922,230.169,53.832,78.104,265.575,69.16,2.221,164.102,8.732,46.0,3.03,386.347,19.625,24.423,63.243,36.412567,-25.313942,11.12685,0.54485357
4089,9313,9724,223.71,157.365,13.699,400.6,249.731,61.284,13.546,106.955,13.808,221.244,243.373,8.028,126.385,42.993,42.858,37.03,2.212,44.435,97.21,178.325,1.0,1.0,78.812,374.846,435.452,320.477,27.097,277.734,28.622,96.809,104.475,184.543,67.15,344.374,124.993,158.127,187.895,172.703,583.191,414.969,139.354,164.65,1.0,268.534,13.6,63.945,482.684,127.992,2.171,175.28,13.939316,21.468163,-8.024699,-6.2570357
4090,24071,6926,81.72,96.557,13.699,164.027,74.396,30.281,1.0,43.382,24.786,160.123,175.93,7.024,89.687,38.573,105.644,31.57,1.0,396.05,103.799,201.006,1.0,1.0,76.302,161.962,305.355,166.317,106.433,129.607,53.942,50.519,4.763,184.543,75.25,94.364,98.783,149.858,178.996,122.273,147.386,274.699,102.731,169.535,1.0,304.102,1.0,78.159,328.281,1.0,1.0,1.0,11.959812,-4.4046574,8.984657,0.91950774
4091,49,11457,108.73,168.224,6.644,544.015,188.567,1.0,30.797,60.536,59.549,217.028,309.763,6.02,45.853,51.834,95.877,20.652,5.85,63.05,16.815,223.687,73.996,2.08,91.362,303.192,281.484,421.898,15.614,399.452,41.282,30.066,81.898,398.24,138.7,176.318,40.315,265.636,58.849,4.602,506.087,573.486,126.129,35.196,73.49,110.797,229.6,4.046,357.314,124.605,9.198,127.042,30.427029,37.304615,-8.873573,-11.730496
4092,9505,14739,114.98,5.343,2.411,356.472,294.584,138.793,217.424,104.936,13.808,301.332,324.516,610.44,177.354,120.35,31.696,225.911,5.85,60.981,358.162,527.82,1.0,5.32,26.101,782.962,778.0,735.29,5.176,409.786,38.98,246.444,332.119,251.406,194.05,871.364,262.091,389.684,292.468,194.316,651.356,166.36,681.581,320.973,1.0,522.15,265.6,79.174,495.881,319.325,44.333,215.738,-25.593338,39.0437,7.595204,-23.485321
4094,15782,9845,45.77,324.589,12.288,134.609,328.223,83.676,33.934,119.064,10.148,92.68,217.028,295.178,63.183,5.42,154.478,73.059,4.637,2.034,47.128,139.149,88.595,1.0,46.181,177.538,427.097,248.468,12.483,63.007,5.604,148.482,74.373,42.953,76.6,530.065,934.475,260.674,9.9,211.126,103.805,393.301,140.372,52.293,3.265,157.19,2.8,8.107,346.757,67.036,1.0,36.79,-3.4334583,40.059776,6.0450172,-14.977508
4095,5177,12243,141.28,235.548,1.0,464.34,228.323,78.509,5.705,70.627,21.126,174.877,290.794,7.024,123.327,17.576,10.767,20.652,3.425,6.171,22.087,95.848,17.685,2.08,36.141,218.038,299.387,288.022,14.571,173.241,29.773,108.651,80.017,243.539,100.9,57.019,178.421,263.982,63.298,134.28,308.299,304.349,91.541,49.851,3.265,243.791,65.8,4.046,576.382,105.98,30.279,123.93,19.536015,28.87539,-3.3936415,-9.755364
4097,9374,9852,151.23,174.739,12.288,213.058,371.038,45.783,18.251,59.527,13.808,186.468,309.763,7.024,124.346,57.36,41.462,14.102,2.212,8.239,91.938,111.313,3.086,1.0,169.173,229.462,348.323,267.738,17.702,198.503,10.207,72.05,119.525,112.437,48.25,753.103,224.792,159.781,178.996,125.875,214.433,286.103,149.527,93.817,3.265,242.245,11.8,6.076,470.807,127.992,1.0,169.056,-2.7550468,30.488922,3.574521,-14.758885
4098,16289,2910,83.86,57.465,3.822,114.996,155.947,37.171,164.102,89.8,4.659,202.275,145.37,12.044,127.404,30.837,13.557,6.459,1.0,7.205,52.4,495.861,1.0,1.0,254.515,221.154,269.548,341.776,9.351,133.052,1.0,157.094,221.119,36.398,1.0,66.355,39.307,57.235,267.993,223.133,151.856,352.247,216.67,49.851,1.0,228.327,33.4,11.152,329.601,16.239,9.198,85.028,9.507289,10.830034,6.0588675,-2.926614
4099,25148,11867,102.05,563.48,37.686,195.897,216.091,106.067,84.119,89.8,19.297,197.006,507.877,6.02,48.911,13.156,81.925,292.511,2.212,100.28,511.044,945.359,326.353,98.2,6.02,122.5,406.806,550.704,222.304,404.045,281.825,114.033,125.169,225.185,401.95,2.037,450.6,168.051,145.621,200.32,49.05,272.418,124.095,512.713,112.0,8.732,13.6,332.985,503.799,2.693,11.54,41.458,50.070812,-11.43211,16.219973,-19.729382
4101,14133,6810,66.09,257.265,9.466,281.701,346.572,11.334,38.639,101.909,6.489,175.93,335.054,16.06,134.54,44.098,69.367,26.111,1.0,3.068,99.846,166.985,9.342,1.0,141.563,265.808,594.194,264.695,33.361,153.721,9.056,122.645,132.695,39.02,77.95,355.785,329.632,464.113,245.744,133.079,126.154,563.223,195.307,168.314,32.714,444.828,28.0,11.152,542.07,4.386,3.342,19.673,-1.5815735,27.024303,2.586282,-15.938206
4102,814,3053,55.15,422.317,27.809,80.675,185.509,6.167,24.524,6.045,10.148,234.943,365.614,4.012,4.058,9.841,27.51,43.58,3.425,777.655,2.318,186.573,420.205,3.16,76.302,251.269,151.387,411.756,1.0,193.91,10.207,4.23,100.712,11.488,250.75,54.944,8.057,161.435,16.575,5.803,214.433,418.39,169.874,245.254,232.061,1.0,94.6,11.152,72.263,29.785,3.342,47.682,18.414326,-68.34903,-6.1807427,22.21087
4103,12038,3481,145.11,359.337,15.11,247.379,80.512,4.445,46.48,98.882,21.126,193.845,146.424,10.036,105.997,28.627,41.462,23.928,1.0,151.988,26.041,238.121,157.42,1.0,76.302,232.577,501.097,323.52,16.658,245.583,1.0,227.067,194.78,303.846,26.65,152.458,81.646,179.629,201.245,125.875,597.718,420.671,93.575,507.828,50.837,65.95,10.0,8.107,418.02,21.319,1.0,10.336,18.035633,-23.47155,-0.63486063,9.797264
4104,24228,11098,124.36,932.676,74.373,40.225,253.808,1.0,95.097,73.655,11.978,50.528,442.541,6.02,25.465,4.315,35.881,3.184,1.0,592.54,4.954,141.211,772.67,179.2,83.832,117.308,304.161,224.127,10.395,130.755,2.151,35.448,286.966,29.843,168.4,33.159,89.71,45.657,7.675,159.495,90.396,237.065,51.866,490.73,454.061,1.0,2.8,17.244,187.075,1.0,1.0,5.668,2.1557236,-64.63314,0.8843643,23.662912
4105,348,6541,233.66,170.396,27.809,177.51,75.415,69.897,173.512,189.7,21.126,313.978,445.703,840.361,19.349,163.448,143.316,209.534,255.6,4.102,397.701,599.988,1.0,5.32,1.0,669.769,761.29,397.557,284.937,327.11,404.974,272.28,215.475,168.811,468.1,34.196,255.034,287.137,557.236,125.875,85.926,532.432,638.854,248.918,1.0,14.918,299.8,100.494,582.98,248.21,115.774,88.14,-36.50428,37.10663,12.33511,-24.801682
4106,8744,10421,52.3,129.133,13.699,96.61,254.828,102.622,578.13,71.636,74.187,141.155,358.237,10.036,94.784,199.916,52.624,19.561,2.212,13.41,61.625,123.684,1.0,2.08,299.696,307.346,307.742,201.814,20.834,203.097,13.66,114.033,396.085,49.508,71.2,229.224,208.663,78.737,69.973,136.681,91.513,467.428,104.766,59.621,55.367,304.102,46.0,8.107,241.182,50.103,6.856,134.822,2.1652908,17.26047,6.305135,-9.055981
4107,12334,15185,148.38,14.03,1.0,88.029,222.207,63.007,55.89,105.945,2.83,111.649,115.864,8.028,59.105,68.41,2.395,31.57,3.425,1.0,15.497,99.972,1.0,2.08,149.093,158.846,570.323,62.867,4.132,49.228,15.962,143.099,87.542,75.728,64.45,282.131,161.284,136.626,69.973,159.495,78.104,265.575,121.043,2.221,1.0,127.808,91.0,2.015,321.683,127.992,59.558,142.603,15.614943,35.423683,0.8851657,-9.374687
4109,7203,15723,125.22,16.202,3.822,128.48,243.614,174.964,63.732,73.655,68.698,135.886,144.316,6.02,84.59,17.576,162.849,78.518,8.274,23.752,90.62,110.282,7.257,5.32,211.844,237.769,274.323,239.34,2.044,316.776,52.791,58.055,187.254,218.63,153.55,145.196,158.259,204.439,123.372,134.28,106.04,341.983,235.999,11.991,1.0,226.78,231.4,2.015,652.923,224.505,92.351,144.159,12.588844,43.269638,-2.510962,-16.054358
4111,23094,481,113.28,7.515,8.055,61.063,192.645,1.0,8.841,4.027,59.549,74.766,402.497,6.02,225.265,90.512,5.186,1.0,1.0,32.025,61.625,316.474,3.086,1.0,209.334,120.423,234.935,326.562,8.307,251.324,1.0,181.853,326.475,377.264,1.0,173.206,16.121,34.079,143.396,122.273,142.916,203.993,36.606,329.522,1.0,135.54,1.0,6.076,392.946,45.024,1.0,173.724,17.477407,-1.9376221,4.378985,-0.59412867
4112,1222,3207,101.76,363.68,20.754,16.935,219.149,16.502,38.639,7.055,10.148,232.835,463.617,4.012,7.116,28.627,19.138,11.918,3.425,405.357,19.451,69.043,418.119,2.08,184.234,178.577,100.065,326.562,1.0,185.872,7.906,3.153,155.271,19.354,207.55,47.682,23.178,138.28,114.472,10.606,21.114,138.99,21.346,505.385,284.163,1.0,107.2,12.168,341.478,45.024,5.685,92.808,10.603508,-73.26018,-3.6759536,23.704414
4113,13337,10414,180.5,148.678,12.288,165.253,360.844,64.729,253.495,79.709,11.978,197.006,123.241,7.024,90.706,101.563,48.439,27.203,2.212,8.239,142.02,161.83,1.0,1.0,134.033,225.308,423.516,201.814,16.658,145.683,21.717,102.192,145.864,192.409,61.75,420.103,206.647,181.283,214.595,93.456,237.899,267.856,176.995,14.434,1.0,253.07,118.0,6.076,576.382,82.275,9.198,22.785,1.8353024,30.611458,2.7754219,-14.796152
4114,1275,12782,167.43,22.717,1.0,123.577,251.769,2.722,7.273,59.527,24.786,187.522,221.244,8.028,81.532,62.885,6.581,56.682,4.637,3.068,72.169,75.229,5.171,3.16,146.583,253.346,314.903,251.511,1.0,255.917,26.32,11.765,68.729,234.362,100.9,125.486,118.945,300.369,207.92,11.806,163.03,384.178,186.151,18.098,5.531,280.906,154.0,15.213,444.413,104.286,6.856,89.696,16.06435,43.637386,-4.1515326,-14.970486
4116,13025,15367,64.38,3.172,2.411,97.836,212.013,25.114,4.137,51.455,134.566,167.5,253.911,26.101,70.318,1.0,250.75,45.764,3.425,1.0,48.446,111.313,1.0,3.16,33.631,246.077,223.0,138.933,58.414,299.552,17.113,53.749,89.424,353.665,61.75,75.692,90.718,108.508,138.947,67.04,107.158,266.716,181.064,1.0,1.0,113.89,118.0,4.046,381.069,160.163,12.712,33.678,18.636402,17.213123,1.902314,-5.34474
4117,3948,10346,114.84,202.972,17.932,608.98,143.714,223.191,139.009,86.773,21.126,152.747,215.975,7.024,73.377,188.865,30.3,45.764,7.062,66.152,32.631,173.17,26.027,3.16,194.274,332.269,610.903,315.406,11.439,319.072,42.433,54.825,514.61,303.846,148.15,78.804,85.678,159.781,183.445,227.936,493.795,656.736,116.974,347.841,46.306,104.611,181.0,11.152,307.166,221.119,23.252,195.509,0.44867325,12.106786,-9.661627,-3.9074016
4118,24670,12907,264.93,687.27,22.165,173.833,149.831,92.288,2.568,119.064,8.319,85.304,291.848,7.024,23.427,27.522,7.976,16.285,1.0,463.27,7.59,164.923,657.962,166.24,21.08,212.846,385.323,181.53,1.0,219.172,3.302,193.695,32.983,82.283,144.1,68.43,99.791,252.404,63.298,250.75,413.339,330.579,87.471,446.764,182.224,7.186,1.0,5.061,135.608,56.876,8.027,66.355,6.793005,-61.23687,0.5274749,23.78065
4121,22268,8011,208.79,231.204,12.288,83.126,226.285,4.445,1.0,53.473,8.319,122.187,390.905,126.503,34.64,56.254,42.858,35.938,70.106,190.252,99.846,175.232,57.311,1.0,63.751,330.192,462.903,170.374,13.527,107.79,1.0,93.58,16.051,19.354,25.3,102.664,191.526,325.179,323.617,32.219,130.624,323.736,258.38,320.973,12.327,181.933,1.0,44.655,630.489,11.159,2.171,18.117,6.2846527,-1.799221,3.3584607,1.987284
4122,14034,3943,111.0,57.465,6.644,409.18,173.277,1.0,62.163,48.427,15.637,144.316,182.253,8.028,122.307,5.42,21.929,3.184,1.0,28.922,47.128,204.099,1.0,1.0,16.06,234.654,300.581,335.69,17.702,344.334,1.0,131.258,128.932,390.374,3.7,130.673,66.525,62.197,196.795,91.054,561.96,406.986,80.35,164.65,1.0,254.616,6.4,6.076,493.242,12.853,1.0,1.0,33.80491,19.687035,-6.12803,-4.885841
4123,988,7236,190.88,676.411,26.398,51.256,135.559,57.84,162.534,33.291,10.148,170.661,394.066,5.016,5.078,142.451,31.696,28.295,5.85,289.531,11.544,228.842,614.165,2.08,131.523,194.154,357.871,362.06,3.088,169.797,13.66,47.29,367.864,19.354,208.9,54.944,34.266,73.775,332.517,79.047,106.04,337.421,28.467,560.342,379.306,70.59,242.2,12.168,429.897,214.346,59.558,89.696,-10.245995,-58.72088,5.918243,19.593431
4125,15121,8228,47.19,16.202,17.932,510.919,195.703,1.0,21.388,86.773,77.846,160.123,113.756,13.048,96.822,8.736,115.411,4.275,1.0,19.615,27.359,272.142,1.0,1.0,1.0,384.192,431.871,247.454,93.906,396.007,1.0,167.859,166.559,455.925,22.6,94.364,68.541,53.927,52.174,61.036,427.866,460.586,271.605,1.0,1.0,274.72,4.6,7.091,552.627,1.0,1.0,19.673,32.368973,24.659077,-6.8763404,-6.0302362
4126,18043,1163,115.12,46.607,6.644,183.639,48.911,69.897,16.683,11.091,22.956,26.291,44.206,5.016,98.861,45.204,21.929,2.092,1.0,11.342,56.354,165.954,3.086,1.0,81.322,139.115,286.258,235.283,10.395,63.007,1.0,139.87,17.932,357.598,1.0,95.402,19.145,148.204,183.445,59.835,347.409,452.603,102.731,383.258,5.531,237.605,4.6,3.03,308.486,2.693,1.0,111.481,27.708664,-0.4712181,-1.1998948,0.07780996
4127,2303,17229,183.63,5.343,1.0,418.987,129.443,54.395,85.688,81.727,4.659,150.639,35.775,9.032,29.543,38.573,2.395,88.344,8.274,1.0,109.071,72.136,1.0,5.32,420.178,207.654,231.355,90.251,5.176,87.121,42.433,51.596,206.068,71.795,131.95,33.159,88.702,340.065,267.993,55.032,121.685,223.38,146.476,1.0,1.0,243.791,190.0,1.0,518.316,275.302,86.495,172.168,18.278831,46.50212,-4.8987236,-15.775929
4128,5940,6548,128.06,485.298,33.453,54.934,78.473,18.224,41.776,77.691,11.978,237.051,364.56,7.024,4.058,52.939,40.067,6.459,1.0,228.516,2.318,135.025,380.578,1.0,28.611,242.962,633.581,201.814,12.483,218.024,1.0,30.066,288.847,84.906,73.9,77.766,107.856,196.169,29.924,113.868,173.087,257.592,77.298,568.891,284.163,2.546,6.4,10.137,510.398,4.386,1.0,43.014,-6.135906,-53.486717,4.173446,18.648092
4129,15190,1910,156.2,27.061,5.233,159.124,96.822,6.167,10.41,12.1,11.978,75.82,166.446,14.052,131.482,10.946,16.348,2.092,1.0,17.547,37.902,109.251,5.171,1.0,33.631,72.654,78.581,256.582,7.263,112.383,1.0,94.656,31.102,254.028,1.0,177.355,36.283,192.861,259.094,116.269,207.728,351.106,131.216,323.416,7.796,313.381,1.0,4.046,465.528,12.853,1.0,108.369,24.517813,-2.600174,0.1443475,0.42027795
4132,3157,10996,177.38,205.143,12.288,84.352,108.036,314.479,110.78,77.691,19.297,164.339,327.677,6.02,167.16,199.916,127.968,67.6,10.699,15.478,32.631,176.263,7.257,5.32,246.985,271.0,476.032,244.411,28.141,138.793,66.603,95.733,473.22,59.996,173.8,65.318,59.468,237.518,239.069,227.936,87.044,391.021,70.177,283.114,3.265,245.337,274.6,9.122,415.38,314.246,66.585,239.079,-4.2903366,11.960478,7.8011737,-7.553435
4134,23710,13712,72.34,90.041,1.0,51.256,52.989,80.231,5.705,101.909,8.319,115.864,21.022,17.064,20.368,87.197,7.976,43.58,3.425,22.717,11.544,102.034,26.027,7.48,1.0,133.923,490.355,29.398,2.044,107.79,18.264,199.078,36.746,158.323,64.45,71.542,260.075,194.515,78.873,200.32,231.195,191.449,107.818,36.417,1.0,35.022,22.6,1.0,77.542,136.458,29.108,95.921,20.906538,31.654442,0.9989014,-8.171647
4135,4316,13849,108.59,1.0,1.0,399.374,200.8,543.56,473.055,23.2,8.319,215.975,239.158,7.024,58.086,161.238,2.395,34.846,8.274,1.0,36.584,120.591,1.0,6.4,244.475,310.462,276.71,108.507,29.185,153.721,51.641,101.115,539.068,170.122,157.6,69.467,118.945,2.654,87.773,289.173,250.191,299.788,140.372,1.0,1.0,140.18,456.4,1.0,439.135,505.58,169.647,291.986,1.9043045,67.771866,-3.4517817,-23.656673
4137,16623,12891,124.08,116.102,40.508,159.124,203.858,49.228,70.005,103.927,11.978,119.025,187.522,8.028,90.706,8.736,7.976,25.02,2.212,190.252,22.087,156.675,199.132,1.0,38.651,132.885,332.806,244.411,18.746,232.952,10.207,171.088,211.712,101.949,123.85,382.757,154.227,60.543,76.648,209.925,542.963,392.161,103.748,165.872,73.49,39.661,24.4,2.015,333.56,163.549,2.171,60.131,13.856224,-23.651178,-5.8868847,4.1778865
4138,3240,11486,122.23,239.891,2.411,85.578,115.171,138.793,7.273,33.291,21.126,140.101,258.127,4.012,128.423,86.092,83.32,27.203,5.85,16.512,87.984,66.981,21.856,4.24,184.234,164.038,217.032,193.701,8.307,119.272,42.433,33.295,123.288,59.996,168.4,61.168,68.541,130.01,190.12,87.452,36.758,207.414,125.112,79.161,98.408,202.037,263.8,1.0,420.659,102.593,39.648,78.804,15.1629505,47.65297,-4.231199,-15.737755
4139,9042,902,255.26,354.993,19.343,123.577,140.656,25.114,1.0,39.345,11.978,88.465,361.399,2.004,7.116,1.0,2.395,5.367,1.0,431.211,1.0,209.254,382.664,1.0,13.55,96.538,63.065,241.369,8.307,227.21,1.0,95.733,19.814,101.949,7.75,65.318,36.283,9.27,5.45,112.667,261.366,291.805,60.004,529.811,347.592,1.0,1.0,7.091,270.215,1.0,1.0,161.276,10.609131,-69.78938,-3.4765737,22.1189
4140,22189,8542,79.31,118.274,9.466,90.481,103.958,37.171,120.19,50.445,10.148,123.241,197.006,23.088,46.872,6.525,27.51,4.275,1.0,97.177,98.528,313.381,7.257,1.0,98.892,145.346,310.129,120.677,29.185,35.448,3.302,49.443,185.373,11.488,36.1,147.271,94.751,174.667,147.846,201.52,310.534,231.363,150.545,424.781,7.796,110.797,17.2,10.137,407.462,11.159,5.685,131.71,11.242031,-5.7239056,4.142946,2.2800891
4141,15312,4511,189.03,122.617,6.644,99.061,149.831,137.071,16.683,94.845,6.489,166.446,113.756,6.02,63.183,12.051,30.3,18.469,1.0,3.068,41.856,97.91,3.086,1.0,106.422,225.308,479.613,95.322,11.439,156.017,3.302,135.564,16.051,222.563,19.9,362.009,229.832,77.083,121.147,199.119,291.537,282.682,178.012,41.302,1.0,215.955,11.8,5.061,365.232,46.717,11.54,164.388,15.287415,30.200089,-0.20253092,-8.478622
4142,459,14611,175.53,7.515,1.0,199.574,443.414,715.802,480.896,20.173,41.253,269.718,254.965,7.024,30.562,162.343,3.791,39.213,14.336,2.034,99.846,141.211,1.0,9.64,166.663,257.5,396.065,271.795,18.746,68.748,87.319,160.323,843.847,91.461,210.25,447.075,174.388,176.321,205.695,576.145,188.732,257.592,133.251,25.425,1.0,302.556,634.6,1.0,385.028,746.017,70.098,624.986,-0.8210945,69.06226,-3.2968194,-24.633118
4143,11879,9074,89.97,268.124,27.809,433.696,139.637,207.69,137.441,131.173,114.44,126.402,94.788,10.036,99.881,44.098,239.588,35.938,4.637,11.342,127.522,114.406,1.0,2.08,1.0,325.0,466.484,199.786,22.922,435.048,28.622,262.592,166.559,703.709,153.55,69.467,129.025,182.937,150.071,214.728,555.255,305.49,141.389,32.753,1.0,248.43,105.4,8.107,522.275,321.019,37.306,30.565,29.565664,22.087992,-7.2015576,-4.604268
4144,19697,12041,117.97,444.035,43.331,116.222,208.955,13.057,90.392,61.545,10.148,102.165,243.373,55.217,32.601,1.0,48.439,116.731,2.212,297.804,159.153,228.842,228.33,1.0,16.06,178.577,180.032,222.098,530.251,220.321,152.922,229.22,215.475,90.15,364.15,301.841,228.824,95.276,85.548,165.499,443.51,272.418,292.968,428.445,166.367,1.0,1.0,159.378,362.593,45.024,1.0,2.556,10.965975,-50.13939,-1.5094835,14.830499
4145,9696,7702,113.56,207.315,17.932,102.739,189.587,56.117,55.89,74.664,37.593,171.715,288.687,7.024,132.501,1.0,214.473,16.285,1.0,28.922,20.769,229.873,44.797,1.0,71.281,113.154,149.0,267.738,12.483,276.586,1.0,65.591,164.678,256.65,23.95,7.224,73.581,149.858,127.822,219.531,54.638,250.75,88.489,224.493,10.061,249.977,6.4,8.107,386.347,2.693,3.342,49.238,16.695932,7.3883934,2.5488236,-3.1731567
4146,1201,5427,249.01,383.226,32.042,221.638,193.664,81.953,182.922,22.191,37.593,221.244,458.348,7.024,1.0,150.187,31.696,27.203,4.637,638.043,14.179,229.873,411.862,1.0,196.784,250.231,362.645,337.719,7.263,276.586,13.66,17.148,382.915,198.965,215.65,80.879,47.371,15.886,134.497,85.05,220.02,394.442,82.385,531.032,179.959,1.0,155.8,15.213,416.7,131.378,26.766,119.262,-9.840981,-60.04157,5.832867,21.67525
4147,17090,5097,41.93,126.961,6.644,139.512,120.268,147.405,1.0,72.645,4.659,198.06,91.627,277.106,109.055,45.204,26.115,13.01,3.425,3.068,41.856,181.418,1.0,2.08,33.631,316.692,458.129,214.999,71.984,114.679,25.169,149.558,19.814,27.22,83.35,223.0,145.154,70.467,96.673,280.768,547.433,495.938,249.224,52.293,1.0,208.223,85.6,6.076,323.003,260.063,26.766,147.271,11.1509075,33.091946,2.7990239,-20.447395
4148,3809,8771,131.04,617.774,26.398,276.798,160.024,285.198,209.582,68.609,19.297,248.642,528.953,9.032,33.62,161.238,35.881,55.59,4.637,609.087,35.266,361.836,507.8,2.08,86.342,361.346,630.0,315.406,8.307,296.107,14.811,79.585,486.39,124.236,173.8,38.346,91.727,313.601,183.445,295.177,294.889,412.688,171.908,480.96,379.306,2.546,64.0,13.183,462.889,9.466,101.72,293.542,-16.549911,-57.05129,7.7001877,21.881739
4150,9825,5029,145.97,404.943,30.631,130.931,187.548,83.676,1.0,103.927,10.148,136.94,407.766,11.04,137.598,126.98,47.043,208.443,1.0,66.152,130.158,357.712,261.699,1.0,26.101,311.5,597.774,788.029,127.31,429.307,108.036,90.35,29.22,149.146,303.4,24.86,208.663,482.306,417.065,189.513,57.99,368.212,265.501,570.112,211.673,112.344,4.6,120.799,324.322,55.183,1.0,195.509,-4.708727,-33.712025,8.906811,12.883875
4151,19272,2536,173.68,300.7,6.644,242.476,88.667,228.359,156.261,81.727,11.978,144.316,113.756,8.028,131.482,131.4,31.696,18.469,1.0,98.211,18.133,139.149,184.532,1.0,139.053,134.962,299.387,162.26,10.395,125.014,3.302,138.793,200.424,103.26,26.65,47.682,82.654,219.325,125.597,231.538,310.534,255.312,138.337,333.186,87.082,137.087,15.4,8.107,421.979,6.08,3.342,299.766,10.373821,-8.802528,3.4327726,6.71977
4152,21600,16506,178.23,270.296,2.411,190.994,99.881,218.024,59.027,98.882,2.83,195.953,96.896,8.028,7.116,176.709,2.395,91.62,3.425,535.661,62.943,232.966,295.069,3.16,1.0,254.385,477.226,135.89,49.019,166.352,30.924,83.891,166.559,77.039,156.25,98.514,50.396,273.906,383.69,253.151,369.758,408.127,160.718,25.425,127.857,16.464,258.4,69.021,233.264,249.903,15.054,316.883,29.023346,-35.112846,-6.7069583,12.230054
