cell,x,y,area µm²,ATG7,ApoE,TMEM119,E_9,IBA1,PSD95,HLA-DR,Neurofilament,CD163,CD14,CD11b,CD34,AQP4,E_8,CD3e,CD68,P2Rx7,Vimentin,Synaptophysin,Olig-2,DAPI_1,CD45,Gal3,SMA,E_7,PCNA,MAP2,E_1,GFAP,CD8,CD44,A-Beta,CD31,E_4,E_5,NeuN,E_3,CD40,S100B,HLA-A,E_10,E_6,H2A.x,CD74,Claudin5,E_2,CollagenIV,CD11c,CD4,UMAP_1,UMAP_2,TSNE_1,TSNE_2
302,5261,4190,116.55,19.87,18.011,33.754,85.457,37.767,6.275,23.427,121.236,15.979,131.396,42.218,336.224,110.89,1.0,22.451,23.155,531.754,23.907,1.0,29.387,110.568,67.527,38.0,2.502,65.574,27.124,1.0,4.055,214.479,4.501,130.808,36.07,4.083,18.12,31.24,2.246,10.018,86.052,208.437,12.592,483.204,13.502,57.169,9.334,5.086,118.772,6.134,5.016,48.062,-66.73196,-14.167007,-27.082348,-0.84061813
303,12907,9723,155.35,221.89,25.743,1.0,43.228,7.303,11.549,8.136,9.906,10.218,142.963,12.932,42.694,78.922,3.073,20.408,11.071,410.147,74.811,21.182,38.121,186.835,3.181,121.25,4.005,61.776,6.225,5.251,11.183,328.473,4.501,70.577,7.012,16.417,21.141,78.76,4.737,12.022,103.351,494.308,18.915,94.296,26.003,100.298,5.167,24.494,5.132,26.668,3.008,28.809,-17.617546,15.8134,-11.623863,5.786406
304,16482,1230,121.52,438.34,321.113,25.566,210.935,89.24,41.087,16.291,60.376,17.131,177.665,34.625,659.773,273.727,22.762,17.344,19.127,356.73,535.497,154.045,64.325,14.965,90.43,325.778,4.005,10.496,171.332,83.896,5.073,261.113,31.343,8.269,9.016,101.722,14.092,17.2,14.702,11.02,264.805,515.98,202.275,16.724,22.594,20.057,13.501,257.39,5.132,256.654,107.426,30.949,56.309547,-19.612888,20.85963,-4.0730977
306,538,7121,130.9,454.99,59.765,46.037,212.141,41.968,37.922,16.291,6.938,13.675,44.115,24.863,37.691,35.965,6.182,22.451,19.127,313.543,13.726,211.227,50.131,178.242,156.957,195.25,5.507,31.388,135.802,168.917,5.073,154.373,22.007,12.423,19.036,40.056,12.078,22.6,223.969,9.016,227.325,348.792,8.377,162.433,31.686,111.331,14.542,4.064,66.085,13.321,175.699,65.176,10.703693,13.324413,-1.1363171,9.876264
307,6492,10445,138.86,588.19,185.026,33.754,184.391,62.978,54.8,14.252,18.813,15.979,169.253,222.277,159.439,230.77,12.399,26.537,37.254,462.427,293.701,302.045,81.793,56.858,307.462,239.444,5.507,25.69,155.657,92.398,8.128,238.314,32.511,26.962,21.04,78.083,15.099,10.72,18.439,9.016,387.338,632.599,105.326,60.751,10.092,34.099,16.626,176.693,4.099,160.142,212.848,39.505,49.18669,-17.30642,20.202387,-1.0702496
308,14944,14549,107.88,112.0,27.289,1.0,10.652,15.707,8.384,3.039,5.453,2.152,9.413,2.085,61.04,16.984,4.109,7.129,3.014,107.833,30.27,135.545,1.0,202.948,2.091,35.944,1.0,75.07,1.0,20.13,6.092,104.631,1.0,1.0,12.022,6.139,16.106,35.56,5.983,20.038,1.0,737.866,2.054,54.462,37.369,69.205,1.0,2.021,3.066,3.053,27.105,2.07,60.65371,33.544167,5.272099,-9.696311
309,19345,588,95.79,410.59,75.229,35.801,119.239,30.413,26.318,8.136,229.597,6.761,60.94,19.44,24.349,119.881,2.036,13.258,11.071,409.01,11.181,327.273,6.459,278.142,137.326,182.917,2.502,6.698,106.543,132.783,3.037,181.317,10.336,1.0,3.004,17.444,8.049,8.56,60.791,8.014,12.532,435.482,4.161,21.965,20.321,89.265,2.042,1.0,5.132,7.16,200.8,28.809,13.790972,7.1269665,3.9642937,10.555908
310,23652,9861,64.1,1.0,1.0,6.118,1.0,61.927,14.714,11.194,1.0,9.066,180.82,10.762,51.033,349.651,6.182,26.537,24.162,1.0,266.976,128.818,4.275,366.226,17.359,40.056,10.014,135.846,33.394,1.0,47.844,247.641,2.167,228.423,23.044,22.583,43.296,89.56,10.965,64.126,51.455,497.404,18.915,52.365,38.505,112.334,6.209,20.408,27.86,3.053,5.016,21.322,77.32785,20.753601,9.989909,-16.382692
311,12953,4627,134.88,145.3,14.918,10.212,253.163,19.909,4.165,10.174,78.189,20.588,176.614,43.303,174.449,74.926,2.036,25.515,34.233,737.464,73.539,1.0,22.836,287.81,19.54,57.528,2.502,84.567,39.664,3.126,7.11,278.73,6.835,160.923,4.006,6.139,15.099,31.24,3.491,17.032,101.909,330.216,8.377,77.524,35.096,148.443,6.209,3.043,3.066,6.134,7.024,40.575,-50.636177,10.500828,-21.238653,9.812953
312,13603,7863,157.05,78.7,10.279,1.0,61.326,8.353,5.22,8.136,30.688,11.37,152.427,8.593,69.379,38.962,1.0,16.322,13.085,351.048,213.526,2.682,17.377,182.539,3.181,81.167,1.0,82.667,4.135,3.126,2.018,205.152,2.167,94.462,1.0,1.0,34.233,51.76,5.983,14.026,117.766,376.657,3.108,50.269,40.778,161.482,3.083,1.0,1.0,6.134,7.024,26.67,-25.687923,18.501287,-13.682751,3.2769876
313,23073,4254,58.42,76.48,55.125,24.542,25.13,28.312,14.714,8.136,1.0,4.457,23.083,15.101,27.684,38.962,3.073,17.344,8.049,107.833,12.454,283.545,4.275,502.648,64.255,133.583,1.0,65.574,15.63,35.009,1.0,118.103,2.167,1.0,1.0,2.028,12.078,13.96,12.211,5.008,11.091,502.564,2.054,39.786,31.686,139.416,1.0,1.0,2.033,3.053,78.31,22.392,32.981552,38.61445,-2.5979123,-5.518162
314,8812,6331,127.63,63.16,7.186,11.236,87.87,12.555,26.318,12.213,161.315,14.827,88.281,23.779,111.073,77.923,3.073,25.515,20.134,561.304,32.815,2.682,234.646,239.471,43.534,58.556,5.507,42.783,85.643,1.0,16.275,233.133,9.169,200.385,12.022,14.361,18.12,24.76,7.228,14.026,126.416,280.679,14.699,163.482,24.867,43.127,11.417,6.107,12.364,12.294,7.024,52.34,-43.955956,4.776079,-18.818043,5.921511
315,15699,10369,70.35,181.93,970.618,1.0,21.511,56.675,46.361,10.174,6.938,45.938,394.291,12.932,94.396,208.792,45.561,33.687,20.134,29.413,241.524,14.455,30.479,8.519,2.091,142.833,16.023,434.027,16.675,1.0,22.385,270.44,25.508,7.231,50.098,68.833,35.24,61.48,5.983,62.122,348.416,535.589,154.854,69.137,53.28,23.066,12.459,150.135,39.224,88.271,55.217,44.853,57.15813,-11.079586,22.775301,-4.1267467
316,377,4928,79.73,317.35,50.486,77.767,254.37,22.009,66.404,23.427,333.505,10.218,78.817,30.287,7.671,52.948,12.399,20.408,12.078,291.949,3.545,626.636,42.489,12.816,189.676,46.222,4.005,33.287,87.733,262.44,3.037,6.182,27.842,11.385,21.04,50.333,21.141,15.04,27.158,7.012,328.234,306.479,6.269,91.151,15.775,28.081,16.626,3.043,14.43,20.508,114.454,40.575,18.323029,50.060932,0.82549536,8.275092
317,15985,4777,103.33,79.81,10.279,17.377,26.337,17.808,4.165,7.116,33.657,7.913,155.582,15.101,519.679,40.96,2.036,11.215,14.092,301.041,135.897,6.045,4.275,204.023,11.906,16.417,1.0,82.667,5.18,5.251,5.073,179.245,2.167,100.692,2.002,6.139,12.078,42.04,2.246,4.006,31.273,292.031,7.323,62.848,46.461,80.238,3.083,2.021,3.066,2.027,3.008,21.322,-23.709457,12.497143,-16.003368,1.1964817
318,1108,8424,171.69,7.66,45.847,29.66,27.543,22.009,48.471,15.271,8.422,18.284,237.605,18.355,36.023,350.65,9.29,22.451,18.12,38.505,133.352,290.273,30.479,304.997,80.615,24.639,8.511,92.163,30.259,3.126,25.44,201.007,12.671,152.615,75.148,45.194,31.212,44.2,19.685,34.066,241.74,330.216,22.076,94.296,56.689,121.361,13.501,12.236,96.044,21.534,18.068,53.41,78.103516,17.25971,10.45212,-15.694861
320,15976,15333,149.09,126.43,36.568,6.118,16.685,57.726,5.22,6.097,23.266,2.152,14.671,3.169,69.379,29.971,5.145,5.086,7.042,41.915,64.631,98.545,1.0,148.165,9.725,19.5,2.502,29.489,1.0,24.381,10.165,404.123,1.0,1.0,16.03,6.139,19.127,25.84,3.491,20.038,1.0,523.205,3.108,41.882,20.321,36.105,2.042,3.043,5.132,2.027,19.072,4.209,61.799072,25.504303,7.284272,-10.410215
321,14288,10850,23.31,57.61,25.743,2.024,121.652,3.101,41.087,7.116,32.172,9.066,29.393,12.932,1.0,13.987,2.036,18.365,14.092,158.976,1.0,170.864,325.266,492.981,3.181,15.389,2.502,40.884,64.744,52.013,7.11,2.036,17.339,17.615,5.008,8.194,12.078,4.24,13.456,9.016,287.87,540.749,4.161,45.027,6.683,30.087,10.375,3.043,4.099,8.187,11.04,19.183,-83.76397,20.031815,-10.638295,-11.196629
322,19036,1389,108.59,309.58,45.847,16.353,86.663,87.139,11.549,7.116,47.016,6.761,20.98,17.27,174.449,22.978,2.036,13.258,6.035,403.328,82.447,85.091,1.0,236.248,46.806,91.444,1.0,16.194,22.945,64.766,1.0,308.783,5.668,1.0,2.002,4.083,9.056,13.96,22.176,4.006,6.766,611.959,2.054,25.11,13.502,77.229,1.0,1.0,3.066,3.053,59.233,11.696,18.343313,23.807537,-2.0140204,1.747113
323,15177,16289,47.47,345.1,103.065,100.286,21.511,247.861,15.769,21.388,1.0,2.152,178.717,28.117,1.0,103.897,3.073,10.193,14.092,158.976,65.903,362.591,164.77,148.165,150.414,51.361,2.502,27.589,1.0,13.753,4.055,209.298,1.0,1.0,14.026,16.417,16.106,28.0,7.228,13.024,1.0,750.25,16.807,25.11,54.416,11.03,17.667,3.043,5.132,99.565,164.655,86.567,46.109344,21.011227,6.683584,-5.3092237
324,8137,785,21.04,774.67,124.715,40.919,168.707,83.987,6.275,22.407,41.079,20.588,295.442,55.235,234.489,335.665,8.254,27.558,16.106,661.317,193.164,125.455,136.384,253.435,196.219,226.083,139.208,2.899,267.47,1.0,8.128,435.213,33.678,3.077,36.07,67.806,25.169,2.08,10.965,11.02,129.299,316.8,96.896,67.041,22.594,26.075,5.167,77.61,69.184,128.313,225.901,34.157,34.74552,-23.956715,19.41397,5.6963944
325,21067,9207,120.67,619.27,62.858,30.683,69.772,85.038,69.569,14.252,49.985,11.37,90.384,21.609,31.02,36.964,8.254,29.601,15.099,327.181,84.992,349.136,41.397,67.6,123.148,136.667,5.507,50.38,68.924,149.787,13.22,384.434,20.84,4.115,13.024,45.194,22.148,31.24,35.878,30.058,155.247,431.354,4.161,64.944,27.14,42.123,11.417,7.129,9.265,12.294,164.655,28.809,26.597042,0.89588165,9.059922,6.532172
326,13014,5324,235.93,92.02,28.836,23.518,230.239,23.06,13.659,12.213,55.923,19.436,229.193,23.779,67.711,86.914,2.036,25.515,23.155,789.744,91.355,1.0,43.58,313.59,28.265,112.0,4.005,67.473,48.024,3.126,11.183,226.915,8.002,153.654,7.012,8.194,12.078,32.32,5.983,15.028,103.351,310.607,14.699,81.717,33.959,225.675,7.25,8.15,9.265,9.214,6.02,36.297,-53.463028,11.280861,-21.586548,9.9014
327,10108,14921,16.34,90.91,44.3,159.653,108.38,358.161,33.702,36.679,1.0,3.304,130.344,54.15,1.0,3.997,8.254,6.107,15.099,113.515,2.273,211.227,1.0,371.597,225.666,20.528,1.0,21.892,71.014,45.636,2.018,7.218,1.0,1.0,6.01,13.333,8.049,12.88,7.228,13.024,1.0,222.885,9.43,27.207,7.819,11.03,113.505,1.0,3.066,7.16,59.233,11.696,12.770065,42.925404,-7.8205867,-6.7649
328,12081,8495,145.54,88.69,27.289,4.071,23.924,5.202,5.22,10.174,5.453,11.37,85.126,17.27,39.359,29.971,1.0,20.408,17.113,459.017,65.903,1.0,42.489,212.616,16.269,57.528,1.0,99.76,9.36,1.0,2.018,219.661,1.0,161.962,2.002,1.0,17.113,62.56,4.737,12.022,39.922,302.351,2.054,100.586,93.058,130.389,3.083,2.021,4.099,7.16,2.004,32.018,-28.879303,18.188313,-14.552583,3.7314246
329,21835,12209,152.79,52.06,72.136,6.118,33.576,23.06,40.032,9.155,12.875,9.066,283.875,14.016,166.11,323.677,16.545,27.558,15.099,16.911,208.436,386.136,49.039,101.974,42.443,276.444,7.009,33.287,54.294,5.251,12.202,274.585,17.339,37.346,25.048,44.167,12.078,29.08,19.685,20.038,351.299,558.293,63.174,23.014,6.683,30.087,19.751,76.589,10.298,91.351,105.418,25.601,70.83089,2.2615433,13.6538315,-13.72207
330,3348,10797,49.46,92.02,21.104,55.249,34.783,67.18,36.867,15.271,1.0,11.37,49.373,19.44,87.725,66.934,6.182,21.429,19.127,56.689,20.089,334.0,32.662,185.761,91.521,66.778,4.005,42.783,18.765,5.251,10.165,260.077,11.504,20.731,13.024,46.222,11.071,32.32,8.474,6.01,137.948,470.571,8.377,48.172,7.819,75.223,12.459,4.064,8.232,10.24,62.245,33.088,71.007965,19.875092,9.579162,-13.534433
331,18791,9588,122.8,84.25,30.382,9.189,9.446,30.413,15.769,7.116,24.75,6.761,22.032,10.762,196.13,33.967,4.109,16.322,6.035,18.048,1.0,145.636,6.459,137.423,9.725,46.222,4.005,181.428,2.045,35.009,6.092,149.192,6.835,2.038,3.004,8.194,29.198,34.48,10.965,15.028,88.935,535.589,4.161,60.751,37.369,42.123,4.125,5.086,3.066,4.08,31.121,13.835,63.314438,30.356941,5.32113,-11.694578
332,16653,6920,147.96,425.02,58.218,15.33,101.141,35.666,37.922,13.233,103.423,13.675,93.539,18.355,6.003,118.882,6.182,21.429,15.099,537.437,41.724,201.136,27.203,155.684,21.722,118.167,4.005,59.876,20.855,92.398,10.165,396.869,8.002,8.269,4.006,9.222,14.092,32.32,14.702,15.028,161.013,622.279,4.161,60.751,20.321,90.268,7.25,5.086,6.165,14.347,54.213,33.088,25.419992,-0.13185883,8.3462305,7.0157185
333,6140,4800,183.63,25.42,21.104,4.071,60.12,1.0,5.22,10.174,162.799,22.893,211.316,20.524,214.476,92.908,2.036,21.429,15.099,602.218,21.362,1.0,32.662,212.616,8.634,69.861,2.502,50.38,22.945,1.0,7.11,219.661,3.334,176.5,32.062,5.111,9.056,23.68,4.737,17.032,51.455,234.238,8.377,627.865,27.14,104.31,3.083,4.064,113.607,9.214,2.004,52.34,-70.397156,-17.915565,-28.930864,-1.0231922
334,22918,2513,36.53,54.28,8.732,12.259,48.054,11.505,6.275,5.078,5.453,4.457,1.0,11.847,272.848,15.985,2.036,15.301,6.035,123.744,4.818,43.045,259.757,861.429,22.812,9.222,1.0,181.428,45.934,1.0,1.0,6.182,1.0,1.0,1.0,2.028,19.127,26.92,5.983,12.022,24.065,513.916,2.054,42.931,31.686,22.063,1.0,4.064,2.033,12.294,14.052,13.835,-84.65054,18.711292,-11.122421,-12.219329
335,7138,7391,62.54,357.31,27.289,17.377,45.641,35.666,25.263,10.174,41.079,14.827,75.662,23.779,66.043,83.917,4.109,23.472,17.113,332.863,35.361,150.682,26.111,115.939,57.712,112.0,5.507,76.97,28.169,35.009,10.165,119.139,5.668,2.038,14.026,24.639,31.212,28.0,18.439,28.054,97.584,362.209,14.699,96.392,78.283,45.133,6.209,11.215,6.165,15.374,60.237,32.018,8.624992,24.607885,-4.6960683,2.9083667
336,16058,11560,94.66,325.12,53.579,2.024,23.924,43.019,32.647,11.194,20.297,20.588,237.605,17.27,92.728,295.705,10.327,29.601,17.113,108.969,191.892,76.682,145.118,222.284,19.54,104.806,7.009,126.35,121.173,41.385,19.33,402.051,10.336,10.346,28.054,21.556,15.099,35.56,7.228,31.06,165.338,591.318,30.506,58.655,15.775,26.075,17.667,64.331,18.563,47.202,110.438,27.74,48.90104,-3.0739422,13.921024,-2.3899617
337,13948,618,123.23,607.06,61.311,116.663,235.065,91.341,56.91,22.407,219.207,6.761,91.436,47.642,9.339,110.89,6.182,13.258,15.099,368.096,30.27,482.0,42.489,67.6,232.21,142.833,5.507,16.194,131.622,207.177,5.073,417.595,25.508,5.154,11.02,43.139,16.106,12.88,67.019,11.02,103.351,479.86,15.753,39.786,11.229,48.142,18.709,4.064,8.232,18.454,181.724,27.74,17.771914,-3.1113014,6.216152,12.346059
