cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
99,6763,5542,91.39,4.949,34.569,74.396,121.047,8.247,74.043,152.708,127.873,86.505,49.355,22.255,131.869,107.584,240.804,152.978,158.03,135.026,161.839,121.021,131.446,23.449,30.097,482.428,110.119,91.135,109.623,138.031,104.835,96.904,238.803,268.551,44.343,208.784,47.537,92.839,20.98,17.544,248.11,40.312,54.054,19.74,-4.1094723,10.474016,4.43444,1.2748334
100,20015,2194,25.16,28.64,7.714,103.958,123.135,278.442,224.623,67.05,47.953,56.199,113.143,10.299,138.862,31.711,76.146,115.49,93.978,16.768,76.924,412.249,128.185,57.124,22.823,142.682,46.153,88.632,73.415,275.062,136.532,138.862,590.387,354.857,30.6,1.0,345.376,173.453,6.258,7.363,1.0,469.281,136.458,34.156,28.698494,-47.32648,-19.057884,15.200843
101,11510,6238,160.61,4.949,34.569,29.543,115.828,4.106,129.106,173.348,136.864,148.198,16.433,124.547,188.812,64.228,214.282,159.057,158.03,41.546,170.83,27.475,151.013,123.225,39.796,339.301,21.695,9.763,88.227,152.397,167.136,52.948,244.492,332.202,40.114,121.781,57.879,90.798,254.431,21.362,64.362,51.875,86.79,29.831,11.310255,29.916634,4.703128,7.00598
102,16937,2363,168.42,16.794,43.968,78.473,141.925,146.968,570.733,128.971,82.918,150.363,55.528,139.16,216.784,143.714,240.804,73.949,231.38,24.652,245.755,22.18,262.979,120.73,45.858,239.546,48.034,64.846,182.038,209.862,170.415,87.913,334.379,684.981,57.029,18.401,195.422,125.492,84.075,21.362,17.896,220.688,112.753,74.519,49.57587,8.278042,-9.964114,16.592999
104,4987,5867,293.78,1.0,82.907,6.097,108.52,4.106,312.274,174.38,52.948,107.069,4.087,48.824,79.921,73.26,222.018,98.266,194.188,21.273,154.846,59.246,156.448,72.09,41.008,544.595,44.271,58.586,42.145,129.19,102.649,16.984,574.458,388.301,40.114,118.71,12.376,37.735,100.9,14.999,140.395,6.781,13.417,41.364,1.286191,6.391268,-0.26832637,2.7307918
107,10878,3333,11.51,18.769,23.827,185.509,131.486,309.499,442.628,239.398,134.866,120.057,94.624,27.569,184.816,103.971,197.706,120.556,272.703,102.364,223.777,32.77,142.317,17.213,30.097,310.386,172.203,380.32,149.122,157.923,105.928,143.857,600.628,422.824,21.086,140.205,231.618,231.617,26.238,22.634,169.964,292.375,103.722,39.922,38.589848,9.574419,-10.111641,12.592365
111,18962,15119,183.49,1.0,10.399,1.0,153.408,27.916,510.052,16.48,115.885,113.563,2.029,35.54,2.998,6.42,20.892,107.384,8.232,4.379,1.0,1.0,27.089,118.236,9.487,346.53,68.729,177.515,9.229,21.997,14.116,1.0,186.464,140.17,21.086,1.0,3.068,84.675,108.261,6.09,15.784,7.938,4.386,8.208,65.32711,-79.12271,-13.828864,-24.553417
112,9254,9818,90.25,8.897,14.427,68.28,172.197,198.73,217.881,176.444,150.85,154.692,24.663,8.971,186.814,170.812,185.55,224.914,177.659,40.419,158.842,11.59,124.924,57.124,33.734,255.449,123.288,245.117,246.224,153.502,87.347,52.948,313.899,68.967,68.657,107.451,101.314,154.064,33.599,34.088,17.896,100.437,128.556,364.273,-22.155214,-16.574955,2.6287866,-19.34306
114,1912,10406,210.07,12.846,46.653,51.969,121.047,3.07,83.033,299.255,100.9,94.081,49.355,15.613,124.876,58.808,199.916,139.806,104.309,22.399,143.857,94.546,106.444,74.584,36.159,246.774,34.864,61.09,91.519,82.777,62.208,99.901,398.097,142.327,43.286,73.673,148.885,91.818,60.94,20.089,15.784,129.344,65.342,45.688,-42.802353,-3.3678322,11.782084,-7.9744296
115,10368,12870,82.01,12.846,141.988,37.698,122.091,14.458,79.661,150.644,158.842,134.128,49.355,131.189,175.825,33.517,147.977,161.083,98.111,11.136,122.878,1.0,34.699,42.157,38.584,226.534,25.458,13.519,10.875,37.468,29.418,77.923,287.729,11.788,31.657,50.131,135.441,93.859,32.547,17.544,17.896,160.563,101.464,35.597,-46.51711,14.422699,9.006573,-13.631275
116,116,3508,185.05,12.846,22.484,270.118,169.066,11.352,92.022,270.358,156.844,125.469,180.018,46.168,175.825,253.911,243.014,147.912,284.067,266.799,141.859,31.005,217.323,69.596,53.132,275.689,339.644,44.816,372.951,105.983,110.3,129.871,206.944,103.489,60.2,9.189,165.432,111.206,36.754,21.362,41.129,168.656,107.108,61.545,-34.00274,-20.232056,18.78252,2.7705839
117,19082,2893,178.8,24.692,13.085,108.036,178.461,188.377,406.668,115.555,124.876,139.54,90.509,40.854,250.75,136.488,215.387,153.991,198.321,22.399,215.785,124.551,261.892,155.652,47.07,287.255,44.271,88.632,213.308,226.438,155.113,123.877,269.524,369.961,44.343,1.0,290.565,196.922,119.828,21.362,1.0,325.906,140.973,50.013,25.549889,-60.46489,-11.688669,21.75396
118,9672,9933,79.88,22.717,7.714,67.26,140.881,772.249,181.921,108.331,171.829,107.069,31.865,3.657,206.794,355.076,140.241,209.716,122.905,26.904,112.888,1.0,101.009,19.708,33.734,178.825,113.881,856.034,366.367,66.2,26.139,18.982,465.228,40.917,43.286,4.071,140.612,191.82,18.877,36.633,1.0,154.781,59.698,41.364,-83.291595,46.378376,2.2531443,-23.286366
121,17493,6313,141.42,14.82,30.54,254.828,209.777,53.797,201.025,260.038,214.786,331.114,221.171,252.078,254.746,161.779,371.205,295.837,524.778,597.922,259.741,15.12,219.497,120.73,176.795,366.77,411.136,86.128,275.848,392.201,316.876,272.728,197.842,322.492,169.086,55.249,167.5,147.942,25.186,22.634,100.266,155.938,289.976,455.091,28.129711,-3.9337769,21.742723,5.936399
122,14718,3914,280.42,12.846,27.855,64.202,142.969,11.352,258.335,146.515,117.883,144.951,51.413,124.547,209.791,80.486,215.387,143.859,170.427,26.904,226.774,115.726,255.37,62.112,50.708,360.987,25.458,31.045,91.519,172.289,211.949,127.873,345.757,334.36,36.943,195.477,180.944,176.514,133.499,21.362,148.844,165.187,113.881,38.481,11.777704,22.256226,6.906767,12.064998
123,18924,5189,218.74,26.666,15.77,85.609,188.9,106.594,377.451,134.131,167.833,229.374,82.278,86.021,285.715,64.228,214.282,159.057,121.872,20.147,161.839,110.431,211.888,78.326,62.831,216.414,46.153,79.868,71.769,198.811,151.834,116.884,287.729,510.21,53.857,50.131,281.258,175.493,52.527,25.18,45.353,309.719,145.488,51.455,42.95042,12.544613,-9.673821,20.03092
124,12604,7196,169.28,10.872,30.54,45.853,156.539,4.106,31.341,80.466,149.851,146.034,30.836,172.371,207.793,149.134,206.546,188.439,163.195,20.147,210.79,27.475,148.839,47.146,41.008,313.278,38.627,2.252,168.871,153.502,191.182,104.896,294.556,142.327,40.114,158.629,117.86,126.513,53.579,21.362,74.922,94.656,103.722,47.13,-7.2954597,24.1357,7.9022355,2.7758946
126,9507,13390,129.48,170.791,33.226,114.152,258.84,8.247,159.447,219.789,179.821,151.445,46.269,22.255,24.976,105.778,70.621,220.861,110.508,107.995,7.993,2.765,56.44,154.404,28.885,213.522,134.576,153.729,198.496,55.149,23.953,63.937,342.344,64.651,27.429,34.778,95.109,156.105,17.825,79.902,13.672,92.344,21.319,64.429,-61.41423,43.82345,-6.1466312,-30.870602
127,2440,4499,116.26,10.872,14.427,43.814,105.389,438.904,336.997,93.882,134.866,103.822,31.865,20.927,142.858,181.651,162.343,97.253,183.857,17.894,152.848,143.966,139.055,120.73,42.221,152.802,309.542,287.68,183.684,77.251,49.092,29.971,575.596,59.257,36.943,3.047,124.065,130.594,97.745,13.726,3.112,236.875,58.569,31.273,-0.6753044,-22.637632,3.678676,-23.722424
129,15914,613,265.64,12.846,1.0,60.124,88.687,81.748,572.981,111.427,30.97,51.87,49.355,56.795,38.962,57.002,102.668,65.844,114.64,11.136,102.898,43.36,65.136,213.022,31.309,181.716,23.576,111.165,63.54,145.767,112.486,65.935,368.514,764.814,36.943,1.0,162.329,44.878,190.284,6.09,1.0,160.563,42.766,18.299,23.127098,-34.378433,-20.159927,5.9117217
130,138,6009,198.55,2.974,14.427,14.252,114.784,7.211,94.27,70.146,52.948,107.069,9.231,143.145,47.953,51.582,144.662,112.45,112.574,21.273,60.94,61.011,131.446,62.112,33.734,277.135,8.525,18.526,63.54,84.987,47.999,17.983,417.44,31.207,39.057,70.602,12.376,25.49,44.115,14.999,85.482,18.344,24.705,42.805,-22.490135,3.9493752,2.951134,-5.2028666
131,12255,15107,142.84,12.846,10.399,42.795,132.53,1.0,374.08,29.897,154.846,126.551,52.442,14.285,9.991,57.002,59.57,176.281,29.927,11.136,14.986,23.945,22.741,87.056,13.124,599.533,36.746,37.305,15.812,86.092,55.65,84.916,247.905,216.767,13.686,106.427,150.953,195.902,101.952,6.09,106.603,138.594,46.153,19.74,64.43169,-69.37139,-10.209374,-24.096806
132,18051,7557,172.83,14.82,14.427,24.446,125.223,18.599,511.175,109.363,129.871,170.927,45.24,100.634,206.794,46.163,151.292,98.266,116.706,14.515,135.865,23.945,152.1,107.011,49.495,223.643,25.458,59.838,27.333,107.088,103.742,63.937,332.104,422.824,41.171,69.579,192.32,83.655,91.436,18.817,134.059,155.938,81.146,24.065,37.843758,27.589005,-3.3997324,13.995861
136,11749,8728,275.45,4.949,17.113,23.427,148.188,17.564,387.565,76.338,104.896,118.975,13.346,116.576,165.835,67.841,146.872,169.189,163.195,20.147,120.88,1.0,145.578,125.719,41.008,261.232,46.153,1.0,140.893,109.299,110.3,32.968,283.178,150.958,40.114,165.794,46.503,111.206,269.153,21.362,32.681,55.344,56.312,29.831,-48.841015,25.122414,4.4468246,-15.8086195
138,17030,4615,240.62,16.794,18.456,66.241,147.144,69.325,484.206,170.252,169.831,170.927,51.413,31.555,240.76,93.132,206.546,162.096,133.236,17.894,234.766,53.951,170.58,109.506,50.708,261.232,31.102,69.853,83.29,166.763,193.368,83.917,304.796,675.271,43.286,193.43,198.525,158.146,110.364,21.362,136.171,172.125,111.624,21.182,39.568047,17.933598,-5.0067363,16.882809
139,13103,8041,189.46,10.872,26.512,39.737,155.495,9.282,125.735,270.358,160.84,129.798,40.096,34.211,231.769,93.132,208.757,177.294,139.434,17.894,213.787,20.415,151.013,130.708,34.947,301.712,36.746,18.526,107.977,147.977,155.113,67.933,170.534,367.803,38.0,144.299,111.655,158.146,218.677,22.634,79.146,100.437,89.047,32.714,13.543826,29.448853,4.61829,12.331257
140,2064,5438,178.66,4.949,35.911,32.601,113.74,26.881,381.946,140.323,73.927,102.74,16.433,10.299,92.908,35.324,187.76,97.253,147.699,21.273,131.869,73.366,130.359,64.607,31.309,381.227,70.61,290.184,43.791,105.983,84.068,24.976,410.613,244.816,42.229,36.825,74.425,66.307,67.249,12.454,47.465,94.656,38.251,19.74,1.7095127,-14.587643,-10.756491,1.8898672
142,4095,7214,151.37,4.949,27.855,19.349,108.52,11.352,17.856,137.227,77.923,92.999,20.548,83.364,83.917,67.841,189.97,95.226,140.467,22.399,131.869,117.491,134.707,47.146,33.734,242.437,23.576,56.083,66.832,123.665,110.3,78.922,348.033,128.302,51.743,155.558,60.981,45.899,32.547,18.817,216.429,31.062,45.024,77.403,-23.730484,0.005924225,4.901243,-3.4870195
143,8642,11259,139.57,12.846,18.456,261.963,163.846,158.355,174.055,192.957,169.831,104.905,198.537,132.517,223.777,223.201,152.397,228.967,200.387,380.552,153.847,4.53,139.055,105.764,48.283,181.716,247.458,183.774,185.329,91.617,56.743,135.865,316.174,36.602,53.857,38.872,135.441,146.921,46.218,27.725,15.784,201.031,102.593,37.039,-36.93733,-19.061562,18.529543,2.0577893
145,7346,3469,309.27,6.923,25.169,40.756,125.223,100.382,501.062,192.957,103.897,147.116,27.75,180.342,135.865,76.873,194.39,89.147,179.725,24.652,148.852,131.611,149.926,80.82,50.708,449.177,59.322,93.639,52.02,149.082,93.905,38.962,456.125,414.193,43.286,12.259,98.211,89.777,65.146,16.271,45.353,71.531,55.183,86.052,11.644949,-12.994057,-11.582339,5.1611295
147,10213,14848,120.53,8.897,108.419,29.543,127.31,1.0,461.731,185.732,164.836,128.716,52.442,26.241,8.992,42.55,62.885,151.965,33.026,6.631,14.986,23.945,40.134,145.674,8.274,347.975,21.695,16.023,5.937,60.675,11.93,69.931,168.259,221.082,22.143,17.377,112.689,148.962,101.952,7.363,28.457,95.813,38.251,22.623,63.120575,-72.3757,-11.236402,-24.606483
149,1769,5556,98.21,4.949,29.198,25.465,111.652,7.211,302.161,170.252,76.924,83.258,13.346,96.649,89.911,33.517,177.814,74.962,146.666,17.894,99.901,55.716,132.533,113.247,44.646,285.809,66.847,87.38,52.02,104.878,163.857,26.974,275.213,306.31,66.543,56.273,50.64,34.674,88.281,17.544,155.18,50.719,37.122,122.091,-10.258625,8.399963,-2.6314504,-2.6741488
150,10473,11794,51.45,10.872,21.141,104.978,208.734,13.423,159.447,195.021,183.817,155.775,67.874,46.168,182.818,53.389,168.973,210.729,138.401,136.152,158.842,1.0,132.533,32.18,47.07,261.232,63.085,78.617,106.331,97.143,114.672,94.906,490.26,109.962,49.629,95.168,144.748,132.635,14.671,27.725,28.457,133.969,96.949,123.532,-47.347576,9.314888,11.557326,-4.8847494
151,5440,13725,199.12,10.872,61.423,37.698,144.013,3.07,70.672,328.152,174.826,92.999,45.24,2.328,12.988,15.452,59.57,190.466,46.456,16.768,36.964,4.53,27.089,80.82,47.07,209.185,166.559,68.602,101.394,55.149,53.464,75.925,417.44,189.796,29.543,78.791,138.543,171.412,118.777,26.452,13.672,132.812,69.858,152.364,-62.81588,41.959778,-4.6332374,-30.796492
153,2070,10461,211.49,12.846,15.77,40.756,123.135,4.106,3.247,111.427,116.884,100.575,39.067,78.051,121.879,78.68,175.604,152.978,99.144,20.147,108.892,159.852,115.14,29.685,27.672,164.368,14.169,24.786,99.748,69.515,50.185,90.91,451.574,27.971,40.114,89.027,135.441,92.839,20.98,17.544,53.801,117.781,64.214,32.714,-33.791985,-2.7556133,7.5542474,-5.545825
156,1186,14231,74.48,14.82,6.371,62.163,125.223,761.896,63.929,63.954,207.793,65.94,45.24,1.0,30.97,134.682,20.892,219.848,22.695,3.253,8.992,1.0,12.958,39.663,4.637,48.709,200.424,484.226,252.807,26.417,2.093,32.968,679.137,9.631,17.914,2.024,178.876,178.555,10.464,16.271,1.0,214.906,54.054,15.416,-80.94701,48.952255,2.4407747,-24.1632
157,19898,2961,137.44,26.666,11.742,110.074,193.075,159.391,483.082,153.74,154.846,153.61,85.365,23.584,320.68,114.81,207.652,213.769,165.262,21.273,219.781,260.458,239.064,155.652,57.982,308.941,42.39,142.462,68.478,248.54,196.647,164.836,366.238,672.035,43.286,12.259,279.189,238.76,86.178,26.452,5.224,362.906,157.905,25.506,49.283794,4.832245,-10.635547,18.40333
158,6189,7095,288.95,1.0,27.855,2.019,110.608,2.035,135.848,96.978,73.927,111.399,1.0,79.379,66.934,87.712,213.177,66.857,123.938,20.147,96.904,50.42,127.098,78.326,30.097,362.433,1.0,4.756,42.145,114.824,70.952,10.99,284.315,234.028,41.171,111.545,2.034,21.409,68.301,13.726,108.715,2.156,11.159,39.922,-16.275469,8.397564,1.131544,-4.727702
160,12025,5897,129.48,8.897,39.94,31.582,121.047,7.211,266.201,180.572,123.877,113.563,33.923,15.613,203.797,125.649,233.069,155.004,152.865,17.894,209.791,18.65,162.971,143.18,38.584,373.999,10.407,42.312,127.727,152.397,149.648,96.904,239.941,385.065,42.229,112.569,128.202,142.84,234.451,22.634,64.362,88.875,95.82,26.948,16.073954,26.065063,4.57052,14.070984
161,4117,7757,161.03,6.923,33.226,35.659,137.749,3.07,110.002,244.558,112.888,89.752,32.894,27.569,96.904,123.843,270.642,110.424,143.567,23.525,180.82,161.617,123.837,97.034,25.248,413.033,16.051,64.846,101.394,128.085,58.929,102.898,350.309,309.546,44.343,150.441,107.519,102.022,74.611,14.999,134.059,83.094,43.895,29.831,-8.107365,5.9176435,3.2212605,0.6244929
162,7303,4058,238.21,4.949,17.113,28.523,128.354,70.361,603.322,154.772,78.922,139.54,18.49,58.124,90.91,96.745,235.279,46.593,199.354,29.157,153.847,94.546,159.709,84.562,71.318,616.881,93.186,242.613,116.206,155.712,103.742,21.979,657.518,467.056,61.257,47.06,86.835,59.164,109.313,21.362,85.482,54.188,37.122,34.156,14.448267,-16.319096,-11.004936,4.8550797
165,20213,1343,69.22,24.692,6.371,84.59,144.013,228.751,207.767,71.178,49.951,125.469,89.48,16.941,115.885,11.839,180.024,72.936,100.177,15.641,62.938,470.495,126.011,92.045,59.194,223.643,36.746,126.188,63.54,298.269,213.042,121.879,522.118,392.617,38.0,2.024,291.599,118.349,26.238,6.09,1.0,387.188,138.715,57.221,28.183926,-48.048443,-18.741657,15.3042965
166,7639,7252,108.59,1.0,19.798,1.0,128.354,1.0,204.396,201.213,43.957,120.057,1.0,14.285,28.972,105.778,223.123,72.936,129.103,17.894,51.949,151.027,127.098,107.011,41.008,449.177,1.0,1.0,86.582,107.088,56.743,1.999,148.916,170.377,34.829,55.249,1.0,5.082,133.499,20.089,41.129,1.0,2.129,41.364,-20.815102,14.293339,0.013958379,-7.642447
167,2075,10981,141.42,16.794,15.77,59.105,129.398,12.388,88.651,187.796,108.892,95.164,56.557,16.941,168.832,80.486,168.973,159.057,112.574,17.894,176.824,75.131,120.576,98.281,30.097,175.933,25.458,87.38,112.914,79.461,42.534,113.887,292.28,95.937,43.286,114.616,184.047,125.492,74.611,20.089,41.129,154.781,92.434,26.948,-45.28805,-0.44340897,11.951565,-10.785192
169,17376,9735,200.97,16.794,18.456,57.066,120.003,18.599,310.027,115.555,189.811,130.881,53.471,206.911,267.733,87.712,155.712,131.701,131.17,16.768,174.826,80.426,164.058,94.539,36.159,342.192,40.508,53.579,47.082,121.455,132.16,76.924,279.764,385.065,39.057,102.333,183.012,153.044,130.344,18.817,191.085,184.844,124.041,21.182,24.744034,33.447784,0.5238471,12.054858
170,12340,708,246.17,12.846,1.0,39.737,94.95,139.721,538.145,82.53,10.99,24.811,42.153,72.737,14.986,84.099,122.56,23.29,180.758,13.389,53.947,89.251,57.527,160.64,31.309,334.964,23.576,33.549,101.394,172.289,123.416,40.96,410.613,638.591,46.457,1.0,160.261,15.286,109.313,4.818,1.0,168.656,30.349,60.104,21.034294,-32.794365,-19.33265,5.6085286
171,4462,15089,80.02,14.82,13.085,56.047,130.442,74.502,169.56,252.814,147.853,69.187,31.865,1.0,9.991,31.711,42.993,205.663,19.596,7.758,22.978,9.825,17.306,22.202,4.637,148.465,70.61,330.244,35.562,33.048,4.279,71.929,414.026,85.149,20.029,14.306,149.919,160.187,18.877,6.09,3.112,108.531,58.569,16.857,-64.84191,44.660793,-3.5842614,-31.106419
172,20532,3598,59.98,28.64,13.085,120.268,218.129,166.637,349.358,120.715,122.878,264.009,110.057,34.211,278.722,37.13,271.747,207.69,141.501,26.904,175.825,249.867,210.801,53.382,77.38,387.01,48.034,101.15,70.124,340.262,296.109,112.888,318.45,467.056,78.171,1.0,348.478,255.087,28.341,27.725,1.0,362.906,194.027,124.974,30.362503,-56.366215,-12.167565,20.135588
174,18424,12800,108.59,1.0,7.714,3.039,124.179,132.475,328.007,26.801,90.91,108.152,2.029,62.109,108.892,19.065,21.997,96.239,37.158,5.505,43.957,1.0,24.915,37.169,26.46,345.084,32.983,18.526,4.292,57.36,16.302,1.0,293.418,66.809,14.743,1.0,2.034,42.838,23.083,17.544,36.905,41.469,2.129,3.883,60.73224,-76.86979,-12.827952,-26.15786
175,20324,1641,24.59,24.692,10.399,62.163,131.486,424.41,392.06,100.074,80.92,75.681,103.884,8.971,142.858,20.872,151.292,100.292,120.839,17.894,59.941,594.046,155.361,65.854,34.947,175.933,61.203,82.372,68.478,262.906,150.741,149.851,795.194,727.055,45.4,1.0,318.488,161.207,27.289,18.817,1.0,342.094,129.685,38.481,31.162994,-46.676796,-19.570219,16.023172
176,17694,5944,203.67,16.794,33.226,322.107,179.505,70.361,226.871,309.575,216.784,201.233,236.604,140.488,330.67,320.752,224.228,261.388,251.008,431.234,244.756,32.77,234.716,90.798,65.256,301.712,484.508,172.508,137.601,153.502,185.717,288.712,187.601,515.604,55.971,102.333,189.217,227.535,40.96,27.725,150.956,190.625,146.617,42.805,32.641445,-3.3408241,20.303144,6.8322463
177,7831,5039,118.54,2.974,74.851,130.462,154.451,12.388,158.323,417.938,121.879,128.716,142.979,124.547,142.858,188.877,268.431,139.806,504.116,630.584,212.788,119.256,209.714,168.124,57.982,459.297,213.593,87.38,131.018,149.082,127.788,137.863,263.835,277.181,50.686,91.074,40.298,46.919,77.765,20.089,70.698,20.656,63.085,34.156,26.081215,-3.2568703,19.209764,4.412012
178,20595,1919,95.08,28.64,7.714,88.667,138.793,245.315,258.335,103.17,73.927,109.234,106.97,12.956,140.86,13.646,133.611,78.002,88.813,19.02,85.915,496.97,159.709,148.169,41.008,210.631,46.153,96.143,65.186,336.947,176.973,148.852,534.634,522.077,32.714,2.024,345.376,185.698,46.218,12.454,1.0,425.344,133.071,24.065,28.732372,-48.18535,-18.777945,15.526153
179,7734,11312,127.35,10.872,10.399,51.969,129.398,285.689,150.457,72.21,141.859,108.152,35.98,22.255,196.804,75.067,118.139,201.611,224.148,14.515,161.839,2.765,132.533,215.517,37.371,116.658,249.339,37.305,267.619,47.414,28.325,34.966,238.803,10.71,31.657,46.037,102.348,129.574,444.766,28.997,5.224,159.406,76.631,15.416,-63.53952,26.076466,5.3641815,-20.040472
180,12961,1651,264.5,12.846,2.343,55.028,85.555,272.231,411.163,18.544,43.957,55.117,45.24,103.291,64.936,62.421,101.563,53.686,162.162,14.515,86.914,214.567,76.007,59.618,21.61,284.363,23.576,106.158,76.707,184.445,138.718,43.957,375.341,410.957,33.771,1.0,133.373,43.858,23.083,7.363,1.0,205.656,66.471,34.156,11.210733,-38.411488,-17.456669,9.096035
182,8279,14899,237.5,10.872,37.254,16.291,112.696,1.0,36.96,61.889,186.814,98.411,55.528,96.649,7.993,17.259,51.834,185.4,19.596,7.758,5.995,13.355,35.786,43.404,8.274,216.414,21.695,3.504,2.646,49.624,11.93,77.923,168.259,34.444,22.143,40.919,127.168,145.901,36.754,3.545,15.784,86.562,46.153,42.805,-58.9669,49.712906,-5.8727174,-26.850512
